Vv_m2,2000,1000,VIT_06s0004g01510
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
19,VIT_05s0020g03040,1949,0.9420,Unknown,,,,
20,VIT_02s0087g00640,1934,0.9379,Unknown,,,,
21,VIT_15s0048g00640,1929,0.9378,L-lactate dehydrogenase,E1_1_1_27,,vv10010Glycolysis,vv10272Cysteine_metabolism
22,VIT_13s0067g02420,1923,0.9335,No hit,,,,
23,VIT_01s0137g00740,1935,0.9334,Unknown protein,,,,
24,VIT_12s0142g00240,1914,0.9287,PDF1 (protodermal factor1),PDF1_1,,,
25,VIT_06s0004g03490,1921,0.9271,Nuclear transcription factor Y subunit B related,NFYBREL_5,,vv60021CCAAT,
26,VIT_04s0023g02810,1914,0.9237,Aldehyde dehydrogenase 3B1,E1_2_1_3,vv10561Glycerolipid_metabolism,vv10010Glycolysis,vv10071Fatty_acid_metabolism
27,VIT_14s0108g00190,1898,0.9134,Aldose 1-epimerase,E5_1_3_3,,vv10010Glycolysis,
28,VIT_04s0008g03930,1874,0.9102,RD22,,,,
29,VIT_01s0010g00240,1896,0.9076,CTP-synthetase,E6_3_4_2,,vv10240Pyrimidine_metabolism,
30,VIT_07s0031g00340,1878,0.9055,F-box domain containing protein,,,,
31,VIT_00s0227g00190,1863,0.8987,Phosphoglucomutase/phosphomannomutase C terminal,E5_4_2_2,,vv10010Glycolysis,vv10030Pentose_phosphate
32,VIT_13s0067g03890,1813,0.8801,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
33,VIT_14s0030g01950,1815,0.8798,Transferase,,,,
34,VIT_13s0019g00390,1819,0.8787,F-box family protein,,,,
35,VIT_11s0037g01400,1815,0.8764,Zinc finger (C3HC4-type ring finger),ZFC3HC4_80,,vv60078Other_zf-C3HC4,
36,VIT_09s0002g05350,1798,0.8732,2-oxoglutarate-dependent dioxygenase,,,,
37,VIT_07s0031g00850,1801,0.8709,Patatin,,,,
38,VIT_12s0059g01060,1801,0.8696,Hydroperoxide lyase (HPL1),K10528,,vv10592alpha-Linolenic_acid_metabolism,
39,VIT_02s0025g03640,1793,0.8666,Cu2+-exporting ATPase HMA5 (heavy metal ATPase 5),K01533_HMA5,,vv50131Primary_active_transporter_cat_A2_to_A4,
40,VIT_06s0004g01520,1790,0.8664,Pentatricopeptide (PPR) repeat-containing,,,,
41,VIT_07s0191g00220,1772,0.8640,Unknown protein,,,,
42,VIT_14s0030g01700,1780,0.8603,Unknown,,,,
43,VIT_04s0023g02880,1782,0.8596,GATA transcription factor 14,GAT14,,vv60016C2C2-GATA,
44,VIT_04s0008g03200,1773,0.8565,Lachrymatory factor synthase,,,,
45,VIT_05s0020g02390,1774,0.8554,Clathrin-adaptor medium chain apm3,AP3M2,,vv50110Protein_coat,
46,VIT_15s0046g01290,1760,0.8540,Carrier protein  Mitochondrial,K03454,,vv50123Porters_cat_18_to_29,
47,VIT_10s0003g03730,1773,0.8532,Kelch repeat-containing F-box protein,,,,
48,VIT_14s0066g02590,1753,0.8518,Nitrate transporter NRT1-5,POT,,vv50122Porters_cat_7_to_17,
49,VIT_11s0016g00760,1757,0.8496,Ubiquinone biosynthesis protein COQ9,,,,
50,VIT_06s0004g08300,1751,0.8496,Zinc finger (C3HC4-type ring finger),ZFC3HC4_56,,vv60078Other_zf-C3HC4,
51,VIT_07s0005g05260<br>VIT_07s0005g05230,1765,0.8490,
52,VIT_01s0026g00180,1759,0.8481,Serine/threonine kinase protein,,,,
53,VIT_00s0265g00050,1724,0.8341,1 3-beta-glucan synthase,E2_4_1_34,,vv10500Starch_and_sucrose_metabolism,
54,VIT_17s0000g04790,1733,0.8332,BIM1 (BES1-interacting Myc-like protein 1),BIM1,,vv30005Brassinosteroids_signaling,vv60011BHLH
55,VIT_08s0040g02280,1719,0.8320,Phosphatidic acid phosphatase / PAP2,E3_1_3_4,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
56,VIT_05s0077g00750,1723,0.8280,Basic helix-loop-helix (bHLH) family,BHLHDOM_34,,vv60011BHLH,
57,VIT_07s0005g03720,1709,0.8248,VPS2.3 SNF7,VPS2_3,,vv50111Tethering_factors,
58,VIT_14s0030g00670,1706,0.8242,Dehydroquinate dehydratase,E4_2_1_10,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
59,VIT_15s0021g01690,1696,0.8233,Calcium-binding protein,,,,
60,VIT_06s0009g03550,1703,0.8227,Regulator of chromosome condensation (RCC1),RCC1,,vv50112Nuclear_pore_complex,
61,VIT_11s0016g03500,1677,0.8078,Unknown protein,,,,
62,VIT_07s0005g05180,1661,0.8032,No hit,,,,
63,VIT_02s0025g04410,1654,0.8014,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
64,VIT_11s0016g04410,1657,0.8009,Unknown protein,,,,
65,VIT_07s0005g01790,1649,0.7985,Acyl-CoA synthetase long-chain member 2,E6_2_1_3_LACS2,,vv10071Fatty_acid_metabolism,vv44146Peroxisome
66,VIT_18s0001g03760,1652,0.7981,Holocarboxylase synthetase 1 (HCS1),E6_3_4_9,,vv10780Biotin_metabolism,
67,VIT_19s0093g00400,1656,0.7950,Glutathione S-transferase 25 GSTU25,E2_5_1_18_GSTU25,,vv10480Glutathione_metabolism,
68,VIT_11s0118g00520,1646,0.7940,Unknown,,,,
69,VIT_06s0061g00230,1644,0.7919,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
70,VIT_19s0015g00290,1626,0.7893,No hit,,,,
71,VIT_12s0057g00260,1626,0.7855,External rotenone-insensitive NADPH dehydrogenase,K03885,,vv10190Oxidative_phosphorylation,vv50134Primary_active_transporter_cat_D1
72,VIT_06s0004g07120,1610,0.7827,Gamma interferon responsive lysosomal thiol reductase family protein,,,,
73,VIT_00s0286g00130,1627,0.7807,S-locus lectin protein kinase,,,,
74,VIT_11s0016g04720,1614,0.7797,Blight-associated protein p12 precursor,,,,
75,VIT_19s0093g00370,1612,0.7765,Glutathione S-transferase 22 GSTU22,E2_5_1_18_GSTU22,,vv10480Glutathione_metabolism,
76,VIT_08s0058g01210,1598,0.7731,Non-specific lipid transfer protein LTP1,LTP1,,,
77,VIT_06s0080g00570,1586,0.7718,Unknown protein,,,,
78,VIT_02s0025g04550,1596,0.7718,Glucose-methanol-choline (GMC) oxidoreductase,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
79,VIT_14s0108g00550,1582,0.7668,No hit,,,,
80,VIT_03s0088g01150,1595,0.7668,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
81,VIT_08s0007g05550,1579,0.7665,Protein kinase,,,,
82,VIT_14s0068g00360,1588,0.7646,LNG1 (LONGIFOLIA1),,,,
83,VIT_07s0130g00030,1574,0.7641,Proteinase inhibitor se60,,,,
84,VIT_03s0038g02310,1586,0.7625,Myb domain protein 4,MYB4_6,MYB4A,vv60044MYB,
85,VIT_14s0066g00890,1580,0.7618,Cytochrome c oxidase subunit Vc,COX5C,,vv10190Oxidative_phosphorylation,
86,VIT_11s0118g00530,1573,0.7603,Unknown,,,,
87,VIT_19s0027g00120,1557,0.7486,No hit,,,,
88,VIT_19s0085g00830,1519,0.7424,Ent-kaurene synthase,E5_5_1_13,,vv10904Diterpenoid_biosynthesis,
89,VIT_00s0228g00070<br>VIT_00s0228g00010<br>VIT_00s0411g00050,1540,0.7407,
90,VIT_04s0023g00580,1528,0.7382,Auxin-responsive SAUR32,SAUR32,,vv30003Auxin_signaling,
91,VIT_04s0008g06410,1527,0.7380,No hit,,,,
92,VIT_18s0001g02790,1518,0.7344,Unknown protein,,,,
93,VIT_03s0038g02860,1520,0.7332,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
94,VIT_16s0098g00790,1499,0.7277,Copper-binding family protein,,,,
95,VIT_15s0046g01280,1517,0.7276,JAR1-like protein,JAR1,,vv30011Jasmonate_signaling,
96,VIT_09s0002g05530,1488,0.7199,ABC transporter g family pleiotropic drug resistance 12 PDR12,ABCGPDR12,,vv52010ABC_transporters,
97,VIT_09s0002g01850,1477,0.7139,HAB1 (homology toABI1),HAB1,,vv30001ABA_signaling,
98,VIT_01s0026g00730,1456,0.7054,Unknown protein,,,,
99,VIT_03s0017g00920,1459,0.7038,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
100,VIT_11s0016g05100,1444,0.6996,Unknown protein,,,,
101,VIT_06s0004g07460,1443,0.6974,Unknown protein,,,,
102,VIT_04s0008g04000,1436,0.6944,Dehydration-responsive protein (RD22),RD22,,,
103,VIT_03s0132g00280,1434,0.6924,Unknown protein,,,,
104,VIT_03s0038g03920,1414,0.6894,Glutamate receptor 2 GLUR2,GLUR2,,vv50101Channels_and_pores,
105,VIT_07s0005g00890,1422,0.6870,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
106,VIT_06s0004g07970,1416,0.6867,Alpha-expansin 10 precursor,EXPA10,,vv30003Auxin_signaling,
107,VIT_13s0156g00440,1415,0.6862,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
108,VIT_03s0088g00070,1399,0.6808,No hit,,,,
109,VIT_02s0012g01660,1398,0.6800,ATPase PGP2 (P-glycoprotein 2),PGP2,,vv52010ABC_transporters,
110,VIT_06s0080g00170,1414,0.6792,Aluminium-tolerance ALMT1,ALMT1,,vv50125Porters_cat_66_to_94,
111,VIT_08s0040g01590,1405,0.6755,OTU-like cysteine protease Ovarian tumour  otubain,,,,
112,VIT_09s0002g07920,1377,0.6668,Vacuolar proton-inorganic pyrophosphatase,K01507,,vv10190Oxidative_phosphorylation,vv50133Primary_active_transporter_cat_A9_to_A18
113,VIT_14s0068g00400,1380,0.6663,Hydrolase  alpha/beta fold family,,,,
114,VIT_10s0003g04180,1374,0.6644,Early-responsive to dehydration stress protein (ERD4),,,,
115,VIT_05s0077g01210,1373,0.6630,Dihydrolipoyl dehydrogenase,E1_8_1_4,,vv10010Glycolysis,vv10020Citrate_cycle
116,VIT_13s0106g00440,1372,0.6615,Carboxylic ester hydrolase,E3_1_1_1,,,
117,VIT_10s0116g00360,1367,0.6601,Pyrophosphate-dependent phosphofructokinase beta subunit,E2_7_1_11,,vv10010Glycolysis,vv10030Pentose_phosphate
118,VIT_18s0089g00670,1352,0.6573,No hit,,,,
119,VIT_03s0017g02350,1364,0.6561,Naringenin 3-dioxygenase,E1_14_11_9,,vv10941Flavonoid_biosynthesis,
120,VIT_00s0286g00020,1347,0.6514,Curculin (mannose-binding) lectin,,,,
121,VIT_07s0031g00940,1335,0.6493,Sulfate transporter 2.1 (AST68),AST68,,vv50124Porters_cat_30_to_64,
122,VIT_18s0001g12000,1335,0.6434,Geranylgeranyl pyrophosphate synthetase 1  chloroplast precursor,E2_5_1_29,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
123,VIT_15s0024g00770,1334,0.6426,No hit,,,,
124,VIT_03s0063g00700,1325,0.6420,CXE carboxylesterase,E3_1_1_1,,,
125,VIT_06s0004g00020,1317,0.6341,NAC domain containing protein 32,NAC032,VvNAC44,vv60046NAC,
126,VIT_15s0046g00480,1304,0.6293,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
127,VIT_04s0023g01650,1298,0.6274,Succinate dehydrogenase flavoprotein subunit precursor,K00234,,vv10020Citrate_cycle,vv10190Oxidative_phosphorylation
128,VIT_15s0046g00490,1309,0.6263,Wax synthase,E2_3_1_75,,vv11000Single_reactions,
129,VIT_05s0062g01270,1289,0.6239,Cyclo-DOPA 5-O-glucosyltransferase,CD5OGT,,vv10350Tyrosine_metabolism,
130,VIT_06s0004g07070,1291,0.6231,Protein kinase,,,,
131,VIT_00s0259g00110,1277,0.6172,ATFP3 (Arabidopsis thaliana farnesylated protein 3,VVFP3,,,
132,VIT_10s0003g05600,1264,0.6139,No hit,,,,
133,VIT_14s0171g00180,1266,0.6110,Leucine-rich repeat transmembrane protein kinase,,,,
134,VIT_03s0038g00120,1253,0.6091,Gibberellin-regulated protein 4 (GASA4),GASA4,,vv30010Gibberellin_signaling,
135,VIT_13s0074g00390,1274,0.6090,CYP77A2,,,,
136,VIT_13s0074g00100,1253,0.6074,3-phosphoinositide-dependent protein kinase,K06276,,vv34150mTOR_signaling_pathway,
137,VIT_17s0000g04450,1252,0.6066,Phospholipid-transporting ATPase,K01530,,vv50131Primary_active_transporter_cat_A2_to_A4,
138,VIT_01s0011g05440,1248,0.6055,Unknown protein,,,,
139,VIT_03s0038g04510,1239,0.6015,Chaperone BCS1 mitochondrial,K08900,,,
140,VIT_12s0028g02440,1243,0.5999,Unknown protein,,,,
141,VIT_06s0004g01460<br>VIT_06s0004g01450,1240,0.5999,
142,VIT_06s0004g03480,1233,0.5945,No hit,,,,
143,VIT_00s0587g00030,1228,0.5944,CBS domain-containing protein,,,,
144,VIT_04s0023g03690,1226,0.5908,Proteasome 20S alpha subunit D2 (PAD2) (PRS1) (PRC6),K02731a,,vv23050Proteasome,
145,VIT_16s0022g01680,1221,0.5882,Zinc finger (AN1-like),ZFAN1,,vv60077Other_zf-AN1,
146,VIT_18s0122g00660,1209,0.5821,RNA recognition motif (RRM)-containing protein,,,,
147,VIT_14s0068g00870,1198,0.5807,Nudix hydrolase 13,,,,
148,VIT_06s0061g00560,1190,0.5799,Exostosin FRA8 (Fragile fiber8),K02366,,vv11030Glycan_structures-biosynthesis1,
149,VIT_01s0026g02600,1189,0.5797,Myb domain protein 105,MYB105_2,MYB165,vv60044MYB,
150,VIT_06s0004g01470,1197,0.5783,Lipoxygenase LOX1,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
151,VIT_18s0001g12840,1199,0.5778,ADP-glucose pyrophosphorylase large subunit CagpL2,E2_7_7_27,,vv10500Starch_and_sucrose_metabolism,
152,VIT_14s0108g00740,1187,0.5740,GASA4,GASA4,,vv30010Gibberellin_signaling,
153,VIT_14s0030g01740,1185,0.5733,Zeta-carotene desaturase ZDS1,E1_14_99_30,,vv10906Carotenoid_biosynthesis,
154,VIT_12s0035g02080,1178,0.5713,Unknown protein,,,,
155,VIT_05s0102g00040,1179,0.5679,No hit,,,,
156,VIT_04s0210g00180,1164,0.5634,Isocitrate dehydrogenase subunit 1,E1_1_1_41,,vv10020Citrate_cycle,
157,VIT_15s0048g01270,1163,0.5629,MADS-box agamous-like 6,AGL6_1,,vv60042MADS,
158,VIT_10s0003g01160,1143,0.5522,Basic helix-loop-helix (bHLH) family,BHLHDOM_23,,vv60011BHLH,
159,VIT_08s0058g01040,1147,0.5514,SOS2 (salt overly sensitive 2),SOS2,,vv30001ABA_signaling,
160,VIT_16s0022g02410,1133,0.5481,Oxidoreductase,,,,
161,VIT_17s0000g07450,1120,0.5461,Glycerophosphoryl diester phosphodiesterase,E3_1_4_46,,vv10564Glycerophospholipid_metabolism,
162,VIT_18s0001g02030,1122,0.5423,Signal peptidase 1,K03100,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
163,VIT_05s0020g04160,1122,0.5418,Stem-specific protein TSJT1,,,,
164,VIT_10s0003g03980,1112,0.5382,LEM3 (ligand-effect modulator 3) family protein,LEM3,,vv50108Accessory_factors_involved_in_transport,
165,VIT_10s0116g00410,1105,0.5348,Gibberellin 2-beta-dioxygenase 7,E1_14_11_13,,vv10904Diterpenoid_biosynthesis,
166,VIT_07s0005g05210,1099,0.5322,No hit,,,,
167,VIT_12s0059g01870,1106,0.5320,GH3-like protein,AUXINBIOSYNTHESIS_GH3,,vv11002Auxin_biosynthesis,
168,VIT_01s0137g00180,1090,0.5294,B-keto acyl reductase,,,,
169,VIT_11s0052g00960,1093,0.5288,Syntaxin,,,,
170,VIT_12s0059g00640,1089,0.5236,Beta-1 3-galactosyltransferase sqv-2,K07820,,vv10602Glycosphingolipid_biosynthesis,
171,VIT_08s0056g00300,1071,0.5204,Unknown,,,,
172,VIT_09s0002g05200,1073,0.5179,Phosphoribulokinase/uridine kinase,E2_7_1_48,,vv10240Pyrimidine_metabolism,
173,VIT_18s0001g06400,1049,0.5105,No hit,,,,
174,VIT_14s0066g00310,1049,0.5077,Unknown protein,,,,
175,VIT_03s0097g00240,1059,0.5072,No hit,,,,
176,VIT_15s0048g02000,1035,0.5010,Homeodomain GLABROUS1,HDG1_1,VvHB53,vv60034HB,
177,VIT_08s0007g05140,1036,0.5002,MAP70 protein .,,,,
178,VIT_06s0080g01200,1032,0.4995,Harpin-induced family protein,,,,
179,VIT_09s0002g04300,1035,0.4986,Hydroxyphenylpyruvate reductase (HPPR),E1_1_1_237,,vv10350Tyrosine_metabolism,vv10360Phenylalanine_metabolism
180,VIT_00s0532g00030,1027,0.4985,Thioredoxin H,,,,
181,VIT_00s0279g00100,1019,0.4956,No hit,,,,
182,VIT_14s0108g00730,1020,0.4954,5'-aminoimidazole ribonucleotide synthetase,E6_3_3_1,,vv10230Purine_metabolism,
183,VIT_02s0241g00060,1027,0.4938,Unknown protein,,,,
184,VIT_01s0026g02620,1016,0.4899,Expansin [Vitis labrusca x Vitis vinifera] EXPA15,EXPA15,,vv30003Auxin_signaling,
185,VIT_07s0031g01660,1007,0.4888,CYP86A2,,,,
186,VIT_03s0038g04570,1008,0.4879,ADP-glucose pyrophosphorylase large subunit 1,E2_7_7_27,,vv10500Starch_and_sucrose_metabolism,
187,VIT_14s0006g02530,997,0.4840,Non-specific lipid-transfer protein 2 (LTP 2),,,,
188,VIT_10s0116g00680,1002,0.4834,PDF2 (protodermal factor2),PDF2_2,VvHB35,vv60034HB,
189,VIT_10s0116g01700,999,0.4831,Autophagy 8c (APG8c),K08341,,vv44140Regulation_of_autophagy,vv50101Channels_and_pores
190,VIT_17s0053g00780,988,0.4820,Homeodomain GLABROUS11,HDG11_1,VvHB60,vv60034HB,
191,VIT_18s0001g04290,1003,0.4811,No hit,,,,
192,VIT_14s0006g00270,988,0.4798,No hit,,,,
193,VIT_04s0008g03990,983,0.4763,Unknown,,,,
194,VIT_01s0011g04460,987,0.4761,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
195,VIT_13s0084g00580,980,0.4760,Histone mRNA exonuclease 1,K01175,,,
196,VIT_18s0001g12330,966,0.4694,No hit,,,,
197,VIT_04s0008g03600,974,0.4692,Tocopherol cyclase,K09834,,vv10100Biosynthesis_of_steroids,
198,VIT_01s0150g00170,966,0.4671,SEC14 cytosolic factor,SEC14,,vv50122Porters_cat_7_to_17,
199,VIT_15s0048g02720,956,0.4648,fatty acid elongase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
200,VIT_16s0050g02180,957,0.4643,Pyruvate kinase isozyme G  chloroplast precursor,E2_7_1_40,,vv10010Glycolysis,vv10230Purine_metabolism
201,VIT_00s0203g00170,955,0.4638,Myb domain protein 92,MYB92_1,MYB136,vv60044MYB,
202,VIT_01s0010g03560,955,0.4631,CYP78A5,,,,
203,VIT_13s0019g02360,963,0.4630,Pyrroline-5-carboxylate synthetase,E2_7_2_11,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
204,VIT_15s0045g01520,962,0.4618,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
205,VIT_14s0081g00770,950,0.4616,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
206,VIT_13s0064g00160,959,0.4613,Unknown protein,,,,
207,VIT_01s0011g05450,956,0.4601,Unknown protein,,,,
208,VIT_05s0124g00230,946,0.4581,F-box domain containing protein,,,,
209,VIT_10s0116g01580,934,0.4525,No hit,,,,
210,VIT_03s0091g00760,912,0.4431,Interferon-related developmental regulator family,,,,
211,VIT_00s0228g00060,915,0.4429,Unknown,,,,
212,VIT_17s0000g03760,917,0.4415,Endonuclease/exonuclease/phosphatase family,,,,
213,VIT_02s0012g02830,916,0.4412,UDP-glucosyl transferase,E2_4_1_81,,vv10941Flavonoid_biosynthesis,
214,VIT_11s0037g01210,908,0.4406,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
215,VIT_08s0056g01490,912,0.4393,Chaperone protein dnaJ,K03686,,vv50132Primary_active_transporter_cat_A5_to_A8,
216,VIT_13s0019g01780,895,0.4324,Scarecrow transcription factor 14 (SCL14),SCL14_7,,vv60032GRAS,
217,VIT_19s0014g03860,896,0.4320,No hit,,,,
218,VIT_08s0056g01070,884,0.4291,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
219,VIT_04s0043g00700,884,0.4273,PTAC3 (plastid transcriptionally active3),PTAC3,,,
220,VIT_15s0045g01440,880,0.4262,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
221,VIT_07s0141g00130,873,0.4215,Protein phosphatase 2C,,,,
222,VIT_03s0017g01280,872,0.4215,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
223,VIT_12s0028g02930,867,0.4205,Isoflavone methyltransferase/ Orcinol O-methyltransferase 1 oomt1,E2_1_1_46,,vv10943Isoflavonoid_biosynthesis,
224,VIT_15s0045g01600,863,0.4193,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
225,VIT_19s0135g00030,859,0.4144,Caffeate 3-O-methyltransferase 1,E2_1_1_68,,vv10940Phenylpropanoid_biosynthesis,
226,VIT_13s0019g04410,849,0.4121,Oligosaccharyltransferase complex subunit alpha (ribophorin I),E2_4_1_119,,vv10510N-Glycan_biosynthesis,vv11030Glycan_structures-biosynthesis1
227,VIT_05s0051g00440,851,0.4097,Transmembrane protein FT27/PFT27,PFT27,,vv50109Incompletely_characterized_transport_systems,
228,VIT_04s0008g05110,840,0.4090,Unknown,,,,
229,VIT_03s0038g04210,845,0.4082,Phototropin-2,K08282,,vv50101Channels_and_pores,
230,VIT_04s0008g03980,846,0.4071,BURP domain-containing protein,,,,
231,VIT_05s0020g04110,840,0.4068,ELIP1 (early light-inducible protein),,,,
232,VIT_04s0008g05050,837,0.4061,Pentatricopeptide (PPR) repeat-containing protein,,,,
233,VIT_15s0046g02010,834,0.4047,MAPK (MPK4),MPK4,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
234,VIT_18s0001g00190,833,0.4018,Cell division protease FtsH,K03798,,vv50133Primary_active_transporter_cat_A9_to_A18,
235,VIT_18s0001g09320,832,0.4014,Casein kinase II subunit alpha-2,K03097,,vv23008Ribosome_biogenesis_in_Eukaryotes,vv34710Circadian_rhythm
236,VIT_07s0141g00040,835,0.4003,Protein phosphatase 2C,E3_1_3_16,,,
237,VIT_02s0012g02030,821,0.3985,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
238,VIT_14s0083g01160,820,0.3965,COBRA protein,COBRA,,vv40006Cell_wall,
239,VIT_16s0013g01090,825,0.3964,Ethylene-responsive transcription factor ERF105,ERF105_4,VvERF091,vv30008Ethylene_signaling,vv60003AP2_EREBP
240,VIT_18s0001g12030,812,0.3961,Uracil-DNA glycosylase,K03648,,vv23410Base_excision_repair,
241,VIT_06s0004g05810,811,0.3946,TPR-containing protein kinase,,,,
242,VIT_14s0083g00540,814,0.3942,Plant adhesion molecule 1 (PAM1),,,,
243,VIT_17s0000g04120,808,0.3936,Histone deacetylase HDA15,HDA15,,vv44110Cell_cycle,
244,VIT_12s0059g02310,810,0.3928,PDF2 (protodermal factor2),PDF2_4,VvHB44,vv60034HB,
245,VIT_12s0142g00310,807,0.3910,Oxygen evolving enhancer 3 (PsbQ),K08901,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
246,VIT_04s0043g00860,804,0.3878,Unknown protein,,,,
247,VIT_18s0122g01400,793,0.3855,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
248,VIT_02s0025g04750,789,0.3836,Glycerate dehydrogenase,E1_1_1_29,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
249,VIT_01s0010g01870,788,0.3783,Salicylic acid-induced fragment 1 protein,,,,
250,VIT_01s0026g01340,780,0.3770,Glutathione S-transferase 29 GSTU18,E2_5_1_18_GSTU18,,vv10480Glutathione_metabolism,
251,VIT_01s0026g01020,778,0.3757,Binding,,,,
252,VIT_11s0037g00010,764,0.3700,RAV1-like ethylene-responsive transcription factor,RAV1_1,VvRAV6,vv30008Ethylene_signaling,vv60003AP2_EREBP
253,VIT_00s0399g00020,748,0.3640,Protease inhibitor/seed storage/lipid transfer protein (LTP),,,,
254,VIT_19s0090g01870,745,0.3620,Multidrug resistance-associated protein 3,MRP3,,vv52010ABC_transporters,
255,VIT_07s0031g02140,740,0.3594,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
256,VIT_05s0029g00550,738,0.3569,HEAT repeat-containing protein,,,,
257,VIT_19s0014g04850,744,0.3567,Germacrene-D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
258,VIT_01s0011g01900,735,0.3559,Glutathione S-transferase  C-terminal,E2_5_1_18,,vv10480Glutathione_metabolism,
259,VIT_00s0322g00030,733,0.3558,Alpha-6-galactosyltransferase,E2_4_2_39,,vv40006Cell_wall,
260,VIT_14s0108g00560,733,0.3548,Ankyrin repeat,ANKYRIN_CCCH,,vv50108Accessory_factors_involved_in_transport,vv60018C3H
261,VIT_08s0007g02600,733,0.3544,Unknown protein,,,,
262,VIT_14s0108g01000,732,0.3543,Calcium-binding EF hand,,,,
263,VIT_00s0207g00010,725,0.3496,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
