Vv_m2,2000,1000,VIT_13s0064g01480
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
22,VIT_12s0055g00510,2006,0.9696,NAC domain containing protein 104,NAC104_2,VvNAC58,vv60046NAC,
23,VIT_08s0058g00990,2014,0.9692,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
24,VIT_16s0039g01790,1995,0.9670,Unknown,,,,
25,VIT_13s0047g00740,1986,0.9669,Disease resistance protein (NBS class),,,,
26,VIT_01s0011g05180,1997,0.9638,Bet v I allergen,,,,
27,VIT_18s0089g01230,1979,0.9602,fructokinase-2,E2_7_1_4,,vv10051Fructose_and_mannose_metabolism,vv10500Starch_and_sucrose_metabolism
28,VIT_17s0000g02110,1984,0.9585,Unknown,,,,
29,VIT_13s0067g00810,1946,0.9406,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
30,VIT_18s0001g03160,1931,0.9369,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
31,VIT_13s0067g03750,1936,0.9330,Stigma/style ABC transporter WBC19,WBC19,,vv52010ABC_transporters,
32,VIT_13s0019g03600,1933,0.9316,Nuclear transcription factor Y subunit B-8,NFYB8,,vv60021CCAAT,
33,VIT_08s0007g03980,1908,0.9231,Pentatricopeptide (PPR) repeat-containing,,,,
34,VIT_03s0110g00080,1894,0.9190,Unknown,,,,
35,VIT_03s0091g00440,1911,0.9174,Pentatricopeptide (PPR) repeat-containing protein,,,,
36,VIT_13s0064g01580<br>VIT_13s0064g01720,1896,0.9164,
37,VIT_06s0004g02960,1881,0.9162,Chorismate synthase 1,E4_2_3_5,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
38,VIT_16s0050g02430,1903,0.9158,Receptor protein kinase,,,,
39,VIT_05s0094g00890,1875,0.9111,Haloacid dehalogenase hydrolase,E3_1_3_18,,vv10630Glyoxylate_and_dicarboxylate_metabolism,
40,VIT_12s0134g00430,1883,0.9070,Universal stress protein (USP) family protein,,,,
41,VIT_18s0001g09830,1870,0.9056,TTL3 (tetratricopetide-repeat thioredoxin 3),TTL3,,vv50132Primary_active_transporter_cat_A5_to_A8,
42,VIT_14s0171g00110,1858,0.9037,Lipase family,,,,
43,VIT_15s0048g01200,1851,0.8981,Subtilisin serine endopeptidase (XSP1),XSP1,,vv50101Channels_and_pores,
44,VIT_18s0086g00180,1865,0.8975,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
45,VIT_07s0205g00030,1853,0.8952,Zinc finger (C3HC4-type ring finger),ZFC3HC4_8,,vv60078Other_zf-C3HC4,
46,VIT_13s0147g00230,1850,0.8929,Unknown protein,,,,
47,VIT_03s0017g00020,1839,0.8893,No hit,,,,
48,VIT_06s0004g07070,1818,0.8800,Protein kinase,,,,
49,VIT_07s0141g00120,1819,0.8787,No hit,,,,
50,VIT_00s0187g00260,1812,0.8745,Alcohol O-fatty-acyltransferase long-chain-,E2_3_1_75,,vv11000Single_reactions,
51,VIT_05s0077g01280,1805,0.8745,Glycosyl hydrolase family 3 beta xylosidase BXL1,,,,
52,VIT_02s0025g01990,1797,0.8723,Zinc finger (C3HC4-type ring finger),ZFC3HC4_132,,vv60078Other_zf-C3HC4,
53,VIT_08s0007g03040,1803,0.8656,E8 protein,E8,,vv30008Ethylene_signaling,
54,VIT_08s0056g00200,1787,0.8645,2 3-bisphosphoglycerate-independent phosphoglycerate mutase,E5_4_2_1,,vv10010Glycolysis,
55,VIT_07s0005g03970,1778,0.8644,Peptide transporter protein 3,PTR3,,vv50122Porters_cat_7_to_17,
56,VIT_19s0014g01180,1786,0.8607,Pathogenesis-related,,,,
57,VIT_05s0029g01490,1773,0.8603,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
58,VIT_01s0011g05150,1787,0.8595,Bet v I allergen,,,,
59,VIT_10s0071g00940,1758,0.8493,Oligopeptidase B,E3_4_21_83,,,
60,VIT_07s0104g01820,1768,0.8488,Glutathione S-transferase 11 GSTF7,E2_5_1_18_GSTF7,,vv10480Glutathione_metabolism,
61,VIT_13s0019g00470,1751,0.8463,No hit,,,,
62,VIT_18s0157g00080,1741,0.8439,Alliin lyase precursor,E4_4_1_4,,vv10272Cysteine_metabolism,
63,VIT_05s0020g00890,1741,0.8407,P-glycoprotein 11,PGP11,,vv52010ABC_transporters,
64,VIT_15s0048g02050,1717,0.8335,Hydrolase  alpha/beta fold family protein  expressed,,,,
65,VIT_01s0011g03020,1713,0.8316,HAK5 (High affinity K+ transporter 5),HAK5,,vv50125Porters_cat_66_to_94,
66,VIT_16s0039g00840,1718,0.8272,CYP89A6,,,,
67,VIT_04s0008g02830,1705,0.8213,Galactokinase like protein,E2_7_1_6,,vv10052Galactose_metabolism,
68,VIT_03s0017g01040,1682,0.8197,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
69,VIT_11s0037g00290,1682,0.8193,Plastocyanin domain-containing protein,K02638,,vv10195Photosynthesis,vv50113Thylakoid_targeting_pathway
70,VIT_04s0008g04090,1695,0.8165,RD22 [Vitis vinifera],,,,
71,VIT_02s0012g01590,1685,0.8164,Unknown protein,,,,
72,VIT_00s0658g00010,1693,0.8147,Receptor kinase TRKa,,,,
73,VIT_17s0000g05640,1670,0.8099,Nitrate transporter 1:2,NRT1_2,,vv50122Porters_cat_7_to_17,
74,VIT_00s0687g00010<br>VIT_00s0521g00010,1669,0.8071,
75,VIT_08s0007g00890,1657,0.8059,Tropinone reductase,E1_1_1_206,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
76,VIT_07s0031g02200,1665,0.8059,Auxin efflux carrier,AUXEFF,,vv50004Auxin_transport,vv50125Porters_cat_66_to_94
77,VIT_16s0039g00570,1668,0.8046,10-deacetylbaccatin III 10-O-acetyltransferase,E2_3_1_167,,vv10904Diterpenoid_biosynthesis,
78,VIT_13s0064g01700,1659,0.8011,Glycosyl hydrolase family 1 protein,K01238,,vv10530Aminosugars_metabolism,
79,VIT_12s0028g03300,1658,0.8010,Zinc finger (CCCH-type) family protein,CCCHFAM_22,,vv60018C3H,
80,VIT_15s0048g02520,1666,0.8010,Zinc transporter (ZAT),ZAT,,vv50121Porters_cat_1_to_6,
81,VIT_16s0022g01770,1665,0.8001,Phosphopyruvate hydratase.,E4_2_1_11,,vv10010Glycolysis,
82,VIT_02s0025g02610,1651,0.7999,Basic helix-loop-helix (bHLH) family,BHLHDOM_48,,vv60011BHLH,
83,VIT_08s0007g04100,1648,0.7984,CYPLXXVIA2,,,,
84,VIT_17s0000g02260,1644,0.7946,Aldose 1-epimerase,E5_1_3_3,,vv10010Glycolysis,
85,VIT_04s0008g00460,1647,0.7934,Unknown protein,,,,
86,VIT_01s0011g04010,1642,0.7932,Catalytic,,,,
87,VIT_02s0025g01770,1635,0.7899,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
88,VIT_07s0129g00360,1629,0.7858,Peroxidase 73,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
89,VIT_10s0116g00780,1627,0.7841,Dalcochinin 8'-O-beta-glucoside beta-glucosidase,,,,
90,VIT_11s0052g01620,1609,0.7780,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
91,VIT_08s0007g04130,1611,0.7741,CYP76G1,,,,
92,VIT_05s0020g02270,1589,0.7650,Unknown,,,,
93,VIT_07s0005g01300,1569,0.7624,Auxin-induced beta-glucosidase,E3_2_1_21,,vv10500Starch_and_sucrose_metabolism,vv10902Monoterpenoid_biosynthesis
94,VIT_16s0022g00430,1573,0.7570,SRG1 (senescence-related gene 1) oxidoreductase,,,,
95,VIT_05s0102g00850,1575,0.7561,Unknown protein,,,,
96,VIT_02s0025g01810,1557,0.7536,No hit,,,,
97,VIT_16s0022g01210,1538,0.7477,Myb domain protein 85,MYB85_2,MYB191,vv60044MYB,
98,VIT_05s0094g01190,1541,0.7470,flavonoid 3-monooxygenase,E1_14_13_21,,vv10941Flavonoid_biosynthesis,
99,VIT_07s0005g06380,1539,0.7449,LUG (LEUNIG),LEUNIG_6,,vv30009Flower_development,vv60041LUG
100,VIT_05s0020g00930,1542,0.7431,Soluble diacylglycerol acyltransferase,E2_3_1_20,,vv10561Glycerolipid_metabolism,vv50124Porters_cat_30_to_64
101,VIT_17s0000g05920,1541,0.7391,Kelch repeat-containing F-box protein,,,,
102,VIT_19s0014g01060,1526,0.7376,Sesquiterpene synthase,E2_5_1_21,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
103,VIT_16s0013g00040,1525,0.7374,Unknown,,,,
104,VIT_12s0028g02570,1515,0.7354,Sodium/calcium exchanger family protein,NACAEX,,vv50123Porters_cat_18_to_29,
105,VIT_12s0055g00460,1527,0.7331,TUBBY like protein 1 TLP10,TLP10_2,,vv60063TUB,
106,VIT_16s0100g00600,1515,0.7312,CYP87A3,,,,
107,VIT_04s0008g05280,1512,0.7290,CRR2 (chlororespiratory reduction 2),,,,
108,VIT_09s0018g01690,1495,0.7254,No hit,,,,
109,VIT_13s0064g01740<br>VIT_13s0064g01750,1480,0.7164,
110,VIT_13s0139g00010,1465,0.7129,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
111,VIT_00s0131g00320<br>VIT_00s0131g00130<br>VIT_00s0131g00210<br>VIT_13s0019g00600<br>VIT_00s0131g00050,1476,0.7096,
112,VIT_14s0036g00140,1469,0.7076,CyP82A2,,,,
113,VIT_02s0025g01890,1465,0.7060,Cellulose synthase CSLG3,E2_4_1_12_CSLG3,,vv40006Cell_wall,
114,VIT_13s0019g05270,1469,0.7046,Monocopper oxidase SKS1 (SKU5 Similar 1),SKS11,,vv50109Incompletely_characterized_transport_systems,
115,VIT_04s0023g01210,1444,0.7003,Geranylgeranyl pyrophosphate synthetase 1  chloroplast precursor,E2_5_1_29,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
116,VIT_03s0110g00110<br>VIT_00s0344g00020<br>VIT_00s1871g00010,1447,0.6987,
117,VIT_10s0003g04900,1435,0.6953,ARF GTPase activator  ARF-GAP Domain 12,AGD12,,vv50110Protein_coat,
118,VIT_13s0064g01640,1421,0.6901,Beta-primeverosidase,E3_2_1_149,,vv11000Single_reactions,
119,VIT_19s0014g02900,1413,0.6813,Ring finger protein 185,,,,
120,VIT_06s0061g01590,1399,0.6788,Peptidylprolyl isomerase domain and WD repeat-containing protein 1,K12736,,vv23040Spliceosome,
121,VIT_03s0091g00360,1409,0.6771,Seed maturation protein PM23,,,,
122,VIT_19s0090g00770,1396,0.6760,F-box family protein,,,,
123,VIT_08s0058g00260,1391,0.6717,Ethylene overproducer 1 (ETO1),ETO1_4,,vv30008Ethylene_signaling,vv60093TRAF
124,VIT_16s0100g00460,1377,0.6655,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
125,VIT_07s0031g02900,1378,0.6628,Aspartyl protease,E3_4_23_x,,,
126,VIT_16s0039g00800,1368,0.6612,GAG-POL precursor [Vitis vinifera],,,,
127,VIT_07s0005g06480,1374,0.6599,EMB1974 (embryo defective 1974),,,,
128,VIT_09s0002g01800,1358,0.6579,Dihydrolipoamide S-acetyltransferase,E2_3_1_12,,vv10010Glycolysis,vv10252Alanine_and_aspartate_metabolism
129,VIT_05s0077g02090,1351,0.6552,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
130,VIT_18s0041g00840,1351,0.6549,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,E2_4_1_238,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
131,VIT_00s0131g00010,1321,0.6438,Annexin ANN3,ANN3,,vv50101Channels_and_pores,
132,VIT_18s0089g00210,1332,0.6425,Endo-1 4-beta-glucanase,E3_2_1_4,,vv40006Cell_wall,
133,VIT_01s0026g01140,1332,0.6401,ZCW32 (BIGPETAL  BIGPETALUB),ZCW32_2,,vv60011BHLH,
134,VIT_13s0019g03810,1311,0.6386,Lateral organ boundaries protein 1,LBD1_4,,vv60007AS2,
135,VIT_07s0031g01780,1314,0.6366,TRNA-histidine guanylyltransferase,,,,
136,VIT_08s0007g08340,1314,0.6323,Lysine decarboxylase,E4_1_1_18,,vv10300Lysine_biosynthesis,
137,VIT_15s0045g01490,1306,0.6303,Isoflavone methyltransferase/Orcinol O-methyltransferase 2 oomt2,E2_1_1_46,,vv10943Isoflavonoid_biosynthesis,
138,VIT_04s0044g01110,1299,0.6284,Alcohol dehydrogenase 6,E1_1_1_1,,vv10010Glycolysis,vv10071Fatty_acid_metabolism
139,VIT_15s0021g01040,1297,0.6281,CYP72A1,K13400,,vv10902Monoterpenoid_biosynthesis,
140,VIT_12s0034g00250,1295,0.6271,Aquaporin PIP1A,PIP1A,,vv50101Channels_and_pores,
141,VIT_05s0020g02560,1291,0.6201,Ribonucleotide reductase small subunit,E1_17_4_1,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
142,VIT_04s0008g00740,1283,0.6189,Protein phosphatase 2C,E3_1_3_16,,,
143,VIT_18s0001g09270,1281,0.6182,Unknown,,,,
144,VIT_07s0129g01070,1257,0.6090,Leucine-rich repeat protein kinase,,,,
145,VIT_03s0088g01240,1244,0.6024,Basic helix-loop-helix (bHLH) family,BHLHDOM_74,,vv60011BHLH,
146,VIT_09s0002g00700,1233,0.5974,Dormancy/auxin associated protein,DRM3,,vv30003Auxin_signaling,
147,VIT_19s0027g01090,1239,0.5962,Molybdenum cofactor sulfurase,ABA3,,vv10790Folate_biosynthesis,vv10906Carotenoid_biosynthesis
148,VIT_12s0035g00800,1235,0.5960,DEAH (Asp-Glu-Ala-His) box polypeptide 36,DHX36,,vv23040Spliceosome,
149,VIT_04s0008g03520,1222,0.5881,Ring-H2 finger protein ATL4J,VVL4J_2,,vv60078Other_zf-C3HC4,
150,VIT_07s0031g00110,1211,0.5862,Unknown protein,,,,
151,VIT_09s0002g04180,1204,0.5856,Unknown protein,,,,
152,VIT_08s0058g01130,1211,0.5845,WNK5 (Arabidopsis WNK kinase 5),,,,
153,VIT_13s0064g00750,1212,0.5841,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
154,VIT_07s0141g00070,1206,0.5829,Beta-keto-Coa synthase,,,,
155,VIT_05s0020g04410,1185,0.5738,Unknown,,,,
156,VIT_08s0007g04040,1190,0.5735,flavonoid 3-monooxygenase,E1_14_13_21,,vv10941Flavonoid_biosynthesis,
157,VIT_18s0001g13520,1191,0.5729,Zinc finger (B-box type),ZFBBOX_9,,vv60073Orphans_zf-b_box,
158,VIT_08s0007g08380,1184,0.5728,Cellulose synthase CESA3,E2_4_1_12_CESA3,,vv30011Jasmonate_signaling,vv40006Cell_wall
159,VIT_12s0028g03420,1185,0.5725,Ribonuclease P/MRP protein subunit POP1,K01164,,vv23008Ribosome_biogenesis_in_Eukaryotes,vv23013RNA_transport
160,VIT_11s0016g04270,1177,0.5708,Hydrolase  alpha/beta fold,,,,
161,VIT_13s0139g00020,1183,0.5682,No hit,,,,
162,VIT_14s0068g02180,1154,0.5621,Retrotransposon protein,,,,
163,VIT_13s0156g00420,1153,0.5603,Disease resistance protein (NBS-LRR class),,,,
164,VIT_04s0008g04080,1160,0.5580,No hit,,,,
165,VIT_18s0072g00780,1141,0.5547,Ubiquitin interaction motif-containing protein,,,,
166,VIT_14s0068g00870,1140,0.5534,Nudix hydrolase 13,,,,
167,VIT_18s0001g12690,1151,0.5534,Isoflavone reductase protein 4,E1_3_1_45,,vv10943Isoflavonoid_biosynthesis,
168,VIT_14s0066g01730,1145,0.5529,Cellulose synthase CSLC04,E2_4_1_12_CSLC04,,vv40006Cell_wall,
169,VIT_13s0067g01840,1145,0.5523,ferritin,E1_16_3_1,,vv10860Porphyrin_and_chlorophyll_metabolism,
170,VIT_01s0011g01660,1139,0.5518,VAMP726 (VESICLE-associated membrane protein),K08511,,vv24130SNARE_interactions_in_vesicular_transport,vv50101Channels_and_pores
171,VIT_07s0151g00780,1145,0.5515,Hemolysin A,K06442,,vv50109Incompletely_characterized_transport_systems,
172,VIT_08s0058g00930,1134,0.5510,Alanine--glyoxylate aminotransferase 2 3  mitochondrial,E2_6_1_44,,vv10252Alanine_and_aspartate_metabolism,vv10260Glycine_serine_and_threonine_metabolism
173,VIT_06s0004g04120,1143,0.5479,Aquaporin TIP1;3,TIP1_3,,vv50101Channels_and_pores,
174,VIT_01s0146g00370,1129,0.5475,Armadillo/beta-catenin repeat,,,,
175,VIT_05s0020g00680,1130,0.5475,ABC transporter G member 21,ABCG21,,vv52010ABC_transporters,
176,VIT_12s0059g02120,1136,0.5469,Unknown,,,,
177,VIT_13s0047g00040,1136,0.5446,ZIFL1 (Zinc induced facilitator 1),ZIFL1,,vv50121Porters_cat_1_to_6,
178,VIT_13s0067g00740,1120,0.5418,R protein  PRF  disease resistance protein,K13453,,vv34627R_proteins_from_Plant-pathogen_interaction,
179,VIT_00s0262g00110,1119,0.5377,6-phosphogluconate dehydrogenase  decarboxylating,E1_1_1_44,,vv10030Pentose_phosphate,
180,VIT_10s0071g00860,1099,0.5332,Disease resistance protein,,,,
181,VIT_06s0004g01580,1102,0.5303,Lipoxygenase,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
182,VIT_12s0035g00880,1101,0.5291,Lactoylglutathione lyase,E4_4_1_5,,vv10620Pyruvate_metabolism,
183,VIT_00s0131g00060,1094,0.5272,Annexin ANN3,ANN3,,vv50101Channels_and_pores,
184,VIT_07s0104g00720,1091,0.5255,Transcription termination factor mitochondrial mTERF,MTERF_5,,vv60085MTERF,
185,VIT_18s0001g04160,1089,0.5251,Translation initiation factor eIF-5,K03262,,vv23013RNA_transport,
186,VIT_07s0031g01380,1063,0.5125,ferulate 5-hydroxylase,K09755,,vv10940Phenylpropanoid_biosynthesis,
187,VIT_10s0003g04870,1063,0.5125,Receptor kinase TRKe,,,,
188,VIT_19s0014g04900,1049,0.5075,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
189,VIT_19s0090g00790,1049,0.5041,F-box family protein,,,,
190,VIT_15s0048g01210,1038,0.5007,Subtilisin serine endopeptidase (XSP1),XSP1,,vv50101Channels_and_pores,
191,VIT_11s0016g04870,1025,0.4973,Unknown protein,,,,
192,VIT_17s0000g09300,1013,0.4896,Pentatricopeptide (PPR) repeat,,,,
193,VIT_04s0008g01050,1013,0.4882,Unknown,,,,
194,VIT_09s0002g05160,1008,0.4872,IAA17,IAA17,,vv30003Auxin_signaling,vv60008AUXIAA
195,VIT_09s0002g03750,1010,0.4863,GATA transcription factor 11,GAT11_2,,vv60016C2C2-GATA,
196,VIT_14s0068g01920,1003,0.4829,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
197,VIT_12s0034g02570,999,0.4826,Leucine Rich Repeat receptor-like kinase,,,,
198,VIT_16s0013g02120,993,0.4813,Pentatricopeptide (PPR) repeat-containing protein,,,,
199,VIT_05s0077g00500,996,0.4800,Myb domain protein 108,MYB108,MYB108A,vv60044MYB,
200,VIT_18s0001g13960,992,0.4790,SAUR_E,SAURE,,vv30003Auxin_signaling,
201,VIT_03s0063g02670,983,0.4737,Radialis-like protein 6,RADL6_1,,vv30009Flower_development,vv60044MYB
202,VIT_02s0012g01370,981,0.4735,No hit,,,,
203,VIT_00s0772g00020<br>VIT_00s1291g00010,971,0.4707,
204,VIT_13s0064g00300,971,0.4671,Separase,K02365,,,
205,VIT_03s0063g01430,966,0.4658,Pentatricopeptide (PPR) repeat,,,,
206,VIT_17s0000g02950,959,0.4653,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
207,VIT_08s0007g01540,960,0.4624,MYB1,MYB1,MYB176,vv60044MYB,
208,VIT_02s0025g02790,958,0.4608,Starch synthase,E2_4_1_21,,vv10500Starch_and_sucrose_metabolism,
209,VIT_13s0106g00620,946,0.4603,Nitrogen fixation NifU,,,,
210,VIT_12s0055g00680,955,0.4594,Leucine-rich repeat protein kinase,,,,
211,VIT_03s0038g00140,947,0.4582,Unknown protein,,,,
212,VIT_11s0118g00230,945,0.4581,ATSYTE/NTMC2T2.1/NTMC2TYPE2.1/SYTE,NTMC2T2_1,,vv50109Incompletely_characterized_transport_systems,
213,VIT_11s0016g03690,935,0.4521,Peroxisomal fatty acid beta-oxidation multifunctional protein (aim1),E4_2_1_17_AIM1,vv11012Iba_metabolism,vv10062Fatty_acid_elongation_in_mitochondria,vv10071Fatty_acid_metabolism
214,VIT_15s0021g00140,928,0.4485,Speckle-type POZ protein-related,BTBDOM_8,,vv60093TRAF,
215,VIT_17s0000g09070,932,0.4474,Histone deacetylase HDA6,K06067_HDAC6,,vv30011Jasmonate_signaling,vv44110Cell_cycle
216,VIT_18s0001g15280,919,0.4446,RNA exonuclease 1,K14570,,vv23008Ribosome_biogenesis_in_Eukaryotes,
217,VIT_13s0156g00270,921,0.4445,Proline-rich family protein,,,,
218,VIT_01s0011g02350,915,0.4442,Unknown,,,,
219,VIT_00s0262g00020,916,0.4427,Receptor kinase RK20-1,,,,
220,VIT_11s0016g04170,908,0.4397,Sulfate transporter 3.5,SULTR3_5,,vv50124Porters_cat_30_to_64,
221,VIT_06s0004g03760,907,0.4390,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
222,VIT_07s0141g01050,901,0.4374,No hit,,,,
223,VIT_12s0055g01140,896,0.4343,Lipid transfer protein,LTP,,,
224,VIT_18s0001g06880,900,0.4337,Aminoacyl-tRNA synthetase  class Ia,E6_1_1_7,,vv10252Alanine_and_aspartate_metabolism,vv20970Aminoacyl-tRNA_biosynthesis
225,VIT_13s0106g00070,895,0.4332,Ankyrin repeat protein,K10380,,vv50108Accessory_factors_involved_in_transport,
226,VIT_17s0000g04890,892,0.4320,D-aminoacyl-tRNA deacylase GEKO1,,,,
227,VIT_18s0072g00770,891,0.4311,fructose-1 6-bisphosphatase  cytosolic,E3_1_3_11,,vv10010Glycolysis,vv10030Pentose_phosphate
228,VIT_02s0025g02650,887,0.4310,Cellulase CEL2,E3_2_1_4,,vv40006Cell_wall,
229,VIT_12s0028g02240,892,0.4301,Thioredoxin TTL3 (Tetratricopetide-repeat thioredoxin-like 3),TTL3,,vv50132Primary_active_transporter_cat_A5_to_A8,
230,VIT_00s0291g00020,884,0.4285,Unknown protein,,,,
231,VIT_18s0001g11290,868,0.4201,Signal peptidase 1,K03100,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
232,VIT_17s0000g02930,861,0.4133,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
233,VIT_18s0041g00890,850,0.4114,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,RHGT1,,vv10942Anthocyanin_biosynthesis,
234,VIT_13s0106g00700,843,0.4114,Aspartyl aminopeptidase,E3_4_11_21,,,
235,VIT_17s0000g10370,853,0.4105,No hit,,,,
236,VIT_03s0063g02370,849,0.4097,Unknown,,,,
237,VIT_09s0002g04610,843,0.4074,Unknown protein,,,,
238,VIT_19s0090g00840,832,0.4021,WRKY DNA-binding protein 6,WRKY6_2,VvWRKY55,vv60066WRKY,
239,VIT_04s0044g01490,831,0.4014,2-oxoisovalerate dehydrogenase alpha subunit  mitochondrial precursor,E1_2_4_4,,vv10280Valine_leucine_and_isoleucine_degradation,
240,VIT_14s0006g02850,833,0.4001,BEE1 (BR Enhanced expression 1),BEE1_2,,vv60011BHLH,
241,VIT_15s0048g01180,836,0.3996,Subtilisin serine protease,,,,
242,VIT_01s0010g03390,821,0.3984,Gag-pol polyprotein,,,,
243,VIT_17s0000g05220,817,0.3943,TCP family transcription factor TCP5,TCP5,,vv60061TCP,
244,VIT_08s0007g03440,804,0.3892,Hydrolase  alpha/beta fold,,,,
245,VIT_12s0028g02360,797,0.3856,ABC transporter G member 14,ABCG14,,vv52010ABC_transporters,
246,VIT_13s0047g00950,787,0.3828,R protein MLA10,K13475,,vv34627R_proteins_from_Plant-pathogen_interaction,
247,VIT_08s0007g00680,796,0.3816,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
248,VIT_09s0002g06520,781,0.3777,Beta-expansin EXPR3,EXPR3,,vv30003Auxin_signaling,
249,VIT_03s0038g01410,766,0.3684,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
250,VIT_04s0023g02210,751,0.3630,SAM dependent carboxyl methyltransferase Methyltransf_7,,,,
251,VIT_12s0035g01280,744,0.3624,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
252,VIT_01s0011g06610,744,0.3596,Glutamate decarboxylase,E4_1_1_15,,vv10251Glutamate_metabolism,vv10252Alanine_and_aspartate_metabolism
253,VIT_03s0063g01010,742,0.3581,Blue (type 1) copper domain,,,,
254,VIT_18s0041g00810<br>VIT_18s0041g00910<br>VIT_00s1602g00010<br>VIT_18s0041g00920<br>VIT_18s0041g00980<br>VIT_18s0041g01000<br>VIT_00s2707g00010<br>VIT_18s0041g01080<br>VIT_18s0041g00950<br>VIT_18s0041g00830<br>VIT_18s0041g01040,736,0.3568,
