Vv_m2,2000,1000,VIT_02s0033g01050
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
104,VIT_18s0001g05950,1405,0.6771,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
105,VIT_12s0028g02620,1396,0.6741,Protein kinase C substrate 80K-H,K08288,,vv24141Protein_processing_in_endoplasmic_reticulum,
106,VIT_01s0026g02740,1390,0.6731,No hit,,,,
107,VIT_11s0016g01950,1383,0.6691,Casein kinase I delta,K02218,,vv23008Ribosome_biogenesis_in_Eukaryotes,
108,VIT_13s0139g00160,1380,0.6628,Golgin candidate 6,GOLGINC6,,vv50109Incompletely_characterized_transport_systems,
109,VIT_12s0028g03550,1369,0.6623,Basic helix-loop-helix (bHLH) family,BHLHDOM_64,,vv60011BHLH,
110,VIT_00s0253g00070,1373,0.6591,Unknown,,,,
111,VIT_15s0048g01570,1365,0.6559,CYP76C2,,,,
112,VIT_09s0018g00240,1361,0.6556,WRKY DNA-binding protein 40,WRKY40,VvWRKY28,vv60066WRKY,
113,VIT_18s0001g00380,1354,0.6522,Alcohol dehydrogenase,E1_1_1_1,,vv10010Glycolysis,vv10071Fatty_acid_metabolism
114,VIT_10s0042g00570,1344,0.6515,Pentatricopeptide (PPR) repeat-containing,,,,
115,VIT_00s0294g00100,1365,0.6512,Brassinosteroid insensitive 1-associated receptor kinase 1,BAK1,,vv30005Brassinosteroids_signaling,
116,VIT_12s0134g00600,1331,0.6439,Anthocyanin 5-aromatic acyltransferase,E2_3_1_153,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
117,VIT_15s0048g01590,1309,0.6385,CYP76B1,,,,
118,VIT_19s0090g00730,1313,0.6371,No hit,,,,
119,VIT_03s0091g00040,1320,0.6368,Limonoid UDP-glucosyltransferase,E2_4_1_120,,vv10940Phenylpropanoid_biosynthesis,
120,VIT_04s0008g05850,1309,0.6361,CCR4-NOT transcription complex subunit 7/8,K12581,,vv23018RNA_degradation,
121,VIT_09s0054g01370,1309,0.6321,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
122,VIT_03s0038g01410,1295,0.6305,Aquaporin PIP PIP1A,PIP1A,,vv50101Channels_and_pores,
123,VIT_15s0046g02110,1306,0.6294,Late embryogenesis abundant protein Lea14-A,,,,
124,VIT_03s0088g00950,1286,0.6213,Unknown protein,,,,
125,VIT_02s0033g01070,1279,0.6191,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
126,VIT_08s0007g05990,1281,0.6185,Beta 1-3 glucanase,E3_2_1_6,,,
127,VIT_12s0034g02600,1274,0.6131,Leucine Rich Repeat receptor-like kinase,,,,
128,VIT_09s0054g01340,1277,0.6131,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
129,VIT_06s0004g06700,1263,0.6101,ATP-dependent Clp protease ClpB protein,K03695,,vv50109Incompletely_characterized_transport_systems,
130,VIT_18s0001g05590,1262,0.6076,CCR4-NOT transcription complex subunit 6,K12603,,vv23018RNA_degradation,
131,VIT_15s0046g01460,1252,0.6057,Unknown,,,,
132,VIT_12s0035g00050,1236,0.5988,No hit,,,,
133,VIT_00s0245g00030,1241,0.5955,Integral membrane family protein,,,,
134,VIT_18s0041g00840,1229,0.5926,UDP-glucose: anthocyanidin 5 3-O-glucosyltransferase,E2_4_1_238,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
135,VIT_12s0059g01590,1224,0.5922,Lipase GDSL,,,,
136,VIT_05s0020g04780,1209,0.5841,Basic helix-loop-helix (bHLH) family,BHLHDOM_52,,vv60011BHLH,
137,VIT_09s0002g04500,1197,0.5774,Carnitine/acylcarnitine carrier  Mitochondrial,MBAC2,,vv50123Porters_cat_18_to_29,
138,VIT_11s0016g02760,1190,0.5768,No hit,,,,
139,VIT_14s0006g01290,1195,0.5767,Myb domain protein 113,MYB113_2,MYBA6,vv60044MYB,
140,VIT_09s0054g01440,1189,0.5747,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
141,VIT_18s0157g00210,1180,0.5692,Inositol-1 4 5-trisphosphate 5-Phosphatase,E3_1_3_56,,vv10562Inositol_phosphate_metabolism,vv34070Phosphatidylinositol_signaling_system
142,VIT_11s0118g00700,1162,0.5666,Protein phosphatase 2C DBP,DBPPP2C_1,,vv60024DBP,
143,VIT_04s0008g02520,1164,0.5659,ATP binding protein,,,,
144,VIT_17s0000g01250,1148,0.5592,F-box/LRR-repeat protein,,,,
145,VIT_04s0023g02230,1153,0.5584,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
146,VIT_02s0012g01320,1145,0.5550,MYC jasmonic acid 3,MYC2_1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
147,VIT_16s0022g00840,1137,0.5536,Invertase/pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
148,VIT_01s0011g01290,1150,0.5524,N-carbamyl-L-amino acid amidohydrolase,E3_5_1_6,,vv10240Pyrimidine_metabolism,vv10410Beta-alanine_metabolism
149,VIT_11s0016g02450,1137,0.5495,Serine O-acetyltransferase (SAT-52),E2_3_1_30,,vv10272Cysteine_metabolism,vv10920Sulfur_metabolism
150,VIT_08s0040g01130,1131,0.5472,Serine carboxypeptidase II,,,,
151,VIT_17s0000g09550,1122,0.5426,CYP71A26,,,,
152,VIT_08s0007g08710,1117,0.5391,Unknown protein,,,,
153,VIT_02s0012g02810,1113,0.5379,CYP76C4,,,,
154,VIT_16s0098g01140,1110,0.5375,CRK (CDPK-related kinase),,,,
155,VIT_19s0014g01880,1102,0.5344,Homeobox protein,HBDOM_1,VvHB69,vv60034HB,
156,VIT_12s0028g03900,1088,0.5241,No hit,,,,
157,VIT_13s0158g00440,1084,0.5222,Disease resistance protein,,,,
158,VIT_14s0068g00140,1073,0.5179,No hit,,,,
159,VIT_15s0046g01170,1064,0.5175,Dihydroflavonol 4-reductase (dihydrokaempferol 4-reductase) (BAN),E1_1_1_219,,vv10941Flavonoid_biosynthesis,
160,VIT_14s0060g00680,1075,0.5173,Lipase GDSL,,,,
161,VIT_13s0084g00130,1068,0.5167,CXE carboxylesterase,E3_1_1_1,,,
162,VIT_04s0023g00120,1062,0.5118,Unknown,,,,
163,VIT_10s0042g01010,1054,0.5094,CYP714A1,,,,
164,VIT_10s0116g01710,1058,0.5094,Galactosyltransferase family protein,E2_4_x_x,,,
165,VIT_13s0067g00370,1043,0.5085,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
166,VIT_19s0014g01900,1054,0.5082,Protein transport protein Sec24,K14007,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50110Protein_coat
167,VIT_06s0004g07000,1050,0.5048,Myb family,MYBGE_6,,vv60029G2-like,
168,VIT_14s0006g03100,1040,0.5014,No hit,,,,
169,VIT_10s0003g04540,1033,0.4971,Cationic amino acid transporter 1,AAT1,,vv50121Porters_cat_1_to_6,
170,VIT_16s0098g00030,1021,0.4961,Receptor kinase LRK10,,,,
171,VIT_09s0002g05360<br>VIT_09s0002g05400<br>VIT_09s0002g05490<br>VIT_09s0002g05590,1031,0.4954,
172,VIT_19s0014g03650,994,0.4858,No hit,,,,
173,VIT_09s0002g01650,1007,0.4858,5'-nucleotidase surE,E3_1_3_5,,vv10230Purine_metabolism,vv10240Pyrimidine_metabolism
174,VIT_03s0038g03870,1000,0.4847,Calcium ion binding protein,,,,
175,VIT_06s0009g03390,993,0.4823,No hit,,,,
176,VIT_09s0002g00530,994,0.4807,Lipase GDSL 2,,,,
177,VIT_09s0002g03050,987,0.4801,Lipase GDSL,,,,
178,VIT_04s0008g05790,978,0.4729,No hit,,,,
179,VIT_09s0070g00650,975,0.4728,RNA polymerase beta'',K03046,,vv23020RNA_polymerase,
180,VIT_07s0005g00890,986,0.4722,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
181,VIT_14s0060g02370,976,0.4720,DegP protease,E3_4_21_107,,,
182,VIT_08s0040g00580,974,0.4708,No hit,,,,
183,VIT_18s0001g10360,963,0.4695,Unknown protein,,,,
184,VIT_19s0176g00140,953,0.4604,CID9 (CTC-Interacting Domain 9),,,,
185,VIT_03s0038g03840,944,0.4594,Cuticular water permeability,,,,
186,VIT_06s0004g06280,942,0.4562,Myb domain protein 64,MYB64,MYB183,vv60044MYB,
187,VIT_00s0301g00070,944,0.4554,No hit,,,,
188,VIT_10s0003g03800,949,0.4549,Jasmonate ZIM domain-containing protein 8,JAZ8_1,,vv30011Jasmonate_signaling,vv60069ZIM
189,VIT_03s0038g02610,931,0.4500,Monooxygenase (MO2),,,,
190,VIT_18s0001g06690,923,0.4463,Gibberellin 20 oxidase 2,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
191,VIT_18s0001g14390,922,0.4456,Transducin protein,,,,
192,VIT_15s0048g03000,918,0.4448,GTPase RABA3,K07976,,,
193,VIT_01s0137g00170,910,0.4396,B-keto acyl reductase,,,,
194,VIT_02s0236g00070,906,0.4392,Unknown,,,,
195,VIT_11s0052g01600,899,0.4354,UDP-glucose flavonoid 3-O-glucosyltransferase 7,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
196,VIT_17s0000g01870,895,0.4315,Indeterminate(ID)-domain 16,IDD16_2,,vv60017C2H2,
197,VIT_13s0019g03570,895,0.4315,Unknown protein,,,,
198,VIT_10s0003g02480,888,0.4294,Xyloglucan endotransglycosylase/hydrolase precursor XTH-21,E2_4_1_207,,vv40006Cell_wall,
199,VIT_06s0004g07750,884,0.4293,TPA: class III peroxidase 40,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
200,VIT_00s1536g00010,886,0.4286,Heat shock protein 101,HSP101,,vv50109Incompletely_characterized_transport_systems,
201,VIT_16s0022g00090,887,0.4281,No hit,,,,
202,VIT_06s0004g04030,884,0.4260,Copper chaperone,,,,
203,VIT_12s0035g00060,873,0.4219,DNA (cytosine-5)-methyltransferase,E2_1_1_37,,vv10271Methionine_metabolism,
204,VIT_14s0030g02130,871,0.4204,Anthocyaninless2 (ANL2),ANL2_3,,vv60034HB,
205,VIT_18s0001g10060,872,0.4194,LRX1 (leucine-rich repeat/extensin 1),EXTENSIN,,vv40006Cell_wall,
206,VIT_08s0007g08190,868,0.4183,LOI1 (lovastatin insensitive 1),,,,
207,VIT_02s0025g02730,870,0.4181,Alcohol dehydrogenase,E1_1_1_1,,vv10010Glycolysis,vv10071Fatty_acid_metabolism
208,VIT_03s0063g02140,864,0.4176,RRA2 (reduced residual arabinose 2),,,,
209,VIT_09s0070g00160,862,0.4170,CBL-interacting protein kinase 6 (CIPK6),CIPK6,,,
210,VIT_09s0002g05380,860,0.4163,ABC transporter g family pleiotropic drug resistance 12 PDR12,ABCGPDR12,,vv52010ABC_transporters,
211,VIT_04s0043g00850,860,0.4141,Unknown protein,,,,
212,VIT_01s0026g01520,845,0.4104,Guanine nucleotide exchange factor protein,RCC1,,vv50112Nuclear_pore_complex,
213,VIT_19s0027g01580,843,0.4078,Disease resistance protein (NBS-LRR class),,,,
214,VIT_10s0003g03450,844,0.4071,ABC transporter C member 5,K05668,,vv52010ABC_transporters,
215,VIT_09s0054g01220,842,0.4068,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
216,VIT_10s0003g05060,842,0.4058,DNA-directed RNA polymerase subunit beta',K03046,,vv23020RNA_polymerase,
217,VIT_00s0211g00030,840,0.4046,Symbiosis receptor kinase,,,,
218,VIT_16s0022g02080,835,0.4007,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
219,VIT_14s0108g00070,829,0.4005,Transcription initiation factor TFIID subunit D4,K03130,,vv23022Basal_transcription_factors,
220,VIT_09s0018g01490,815,0.3978,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
221,VIT_07s0005g00910,818,0.3963,Zinc finger (MYND type),ZFMYND_2,,vv60067Zf-MYND,
222,VIT_18s0041g00520,808,0.3926,Proton-dependent oligopeptide transport (POT) family protein,POT,,vv50122Porters_cat_7_to_17,
223,VIT_11s0037g00250,815,0.3916,1-acyl-sn-glycerol-3-phosphate acyltransferase 1  chloroplast precursor,E2_3_1_51,,vv10561Glycerolipid_metabolism,vv10564Glycerophospholipid_metabolism
224,VIT_12s0134g00670,806,0.3909,Anthocyanin 5-aromatic acyltransferase,E2_3_1_153,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
225,VIT_12s0142g00460,802,0.3880,Basic helix-loop-helix (bHLH) family,BHLHDOM_25,,vv60011BHLH,
226,VIT_19s0014g04920,795,0.3846,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
227,VIT_18s0001g07360,795,0.3829,ER6 protein universal stress protein (USP) family,USPER6,,vv30008Ethylene_signaling,
228,VIT_06s0061g00720,789,0.3826,BHLH transcriptional regulator bHLH029,BHLH029,,vv60011BHLH,
229,VIT_00s0218g00100,786,0.3810,Metal transporter Nramp6,NRAMP6,,vv50124Porters_cat_30_to_64,
230,VIT_10s0042g01040,784,0.3806,CYP714A1,,,,
231,VIT_00s0187g00040,783,0.3783,Cystatin,,,,
232,VIT_08s0058g00150,779,0.3774,Ammonium transporter 2,AMT2,,vv50101Channels_and_pores,
233,VIT_12s0034g02560,778,0.3768,DNA (cytosine-5)-methyltransferase (ATHIM),E2_1_1_37,,vv10271Methionine_metabolism,
234,VIT_06s0004g05120,778,0.3749,ARR1 typeB,ARR1_3,,vv30007Cytokinin_signaling,vv60006ARR-B
235,VIT_19s0014g02140,767,0.3709,Asp/Glu racemase,K01797,,,
236,VIT_05s0029g01580,764,0.3684,Ankyrin repeat protein,,,,
237,VIT_00s0265g00040,761,0.3680,Pentatricopeptide (PPR) repeat,,,,
238,VIT_10s0116g00900,761,0.3675,Unknown protein,,,,
239,VIT_16s0022g01970,753,0.3638,Anthocyanidin 3-O-glucosyltransferase,E2_4_1_115,,vv10942Anthocyanin_biosynthesis,
240,VIT_14s0030g01240,749,0.3629,Transport inhibitor response 1 protein,TIR1,,vv30003Auxin_signaling,
241,VIT_03s0088g01150,750,0.3623,Squalene monooxygenase,E1_14_99_7,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
242,VIT_03s0038g00360,753,0.3618,Isochorismatase hydrolase,E3_3_2_1,,vv10130Ubiquinone_biosynthesis,
243,VIT_03s0038g01650,749,0.3611,ABA-responsive protein (HVA22a),HVA22A,,vv30001ABA_signaling,
244,VIT_04s0069g01020,745,0.3609,NBS1 (nijmegen breakage syndrome 1),NBS1_1,,vv60028FHA,
245,VIT_15s0021g02410,738,0.3576,Malate dehydrogenase  cytosolic,E1_1_1_37,,vv10020Citrate_cycle,vv10620Pyruvate_metabolism
246,VIT_07s0104g00120,738,0.3574,Unknown protein,,,,
247,VIT_13s0019g04090,740,0.3568,Ubiquitin-conjugating enzyme E2 C,K06688,,vv24120Ubiquitin_mediated_proteolysis,
248,VIT_09s0002g01080,739,0.3555,Lipoxygenase,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
249,VIT_10s0003g05750,729,0.3544,CYP89H3,,,,
