Vv_m2,2000,1000,VIT_15s0048g01500
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
61,VIT_10s0003g02280,1776,0.8588,SRG1 (senescence-related gene 1) oxidoreductase,,,,
62,VIT_09s0002g02950,1752,0.8456,No hit,,,,
63,VIT_00s0285g00070,1737,0.8416,Glutamate carboxypeptidase (AMP1),E3_4_17_21,,,
64,VIT_18s0001g04280,1735,0.8390,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
65,VIT_06s0004g04820,1734,0.8369,Salt stress-inducible protein kinase,,,,
66,VIT_13s0019g01490,1732,0.8351,C2 domain-containing protein,,,,
67,VIT_09s0002g07530,1718,0.8336,Tetratricopeptide helical,,,,
68,VIT_14s0066g01500,1724,0.8320,UDP-glucoronosyl and UDP-glucosyl transferase,,,,
69,VIT_01s0011g06510,1722,0.8319,Galacturonic acid reductase [Vitis vinifera],E1_1_1_203,,vv40006Cell_wall,
70,VIT_05s0094g00730,1723,0.8304,Stearoyl-acyl-carrier protein desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
71,VIT_02s0012g00400,1718,0.8264,1-aminocyclopropane-1-carboxylate oxidase,E1_14_17_4,,vv10640Propanoate_metabolism,vv30008Ethylene_signaling
72,VIT_14s0066g00690,1685,0.8164,No hit,,,,
73,VIT_09s0002g03000,1688,0.8162,Leucine-rich repeat protein kinase,,,,
74,VIT_03s0038g03150<br>VIT_03s0038g03170,1664,0.8121,
75,VIT_00s0228g00070<br>VIT_00s0228g00010<br>VIT_00s0411g00050,1667,0.8061,
76,VIT_13s0067g03750,1662,0.8041,Stigma/style ABC transporter WBC19,WBC19,,vv52010ABC_transporters,
77,VIT_15s0048g00020,1676,0.8027,Thaumatin SE39b,,,,
78,VIT_13s0064g00390,1631,0.7906,Polyamine oxidase,E1_5_3_11,,vv11000Single_reactions,
79,VIT_00s0353g00020,1610,0.7823,S-locus lectin protein kinase,,,,
80,VIT_07s0031g00420,1601,0.7791,SHN1 (SHINE 1),SHINE1_2,,vv30008Ethylene_signaling,vv60003AP2_EREBP
81,VIT_09s0054g00860,1603,0.7736,Lipase GDSL,,,,
82,VIT_18s0089g01010,1593,0.7703,Nitrate transporter NTL1,POT,,vv50122Porters_cat_7_to_17,
83,VIT_06s0004g07080,1588,0.7675,Unknown protein,,,,
84,VIT_08s0007g08780,1581,0.7649,Unknown protein,,,,
85,VIT_18s0001g05240,1576,0.7647,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
86,VIT_10s0116g01860,1585,0.7620,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
87,VIT_18s0089g01300,1577,0.7604,Potassium channel SKOR,SKOR,,vv50101Channels_and_pores,
88,VIT_19s0014g01720,1566,0.7587,Sodium/calcium exchanger family protein,NACAEX,,vv50123Porters_cat_18_to_29,
89,VIT_09s0054g01280,1546,0.7534,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
90,VIT_06s0080g00560,1555,0.7512,Beta-alanine synthase,E3_5_1_53,,vv10220Urea_cycle_and_metabolism_of_amino_groups,
91,VIT_13s0064g00900,1541,0.7430,Unknown protein,,,,
92,VIT_18s0001g03240,1539,0.7399,DREB sub A-5 of ERF/AP2 transcription factor,ERF012,VvERF008,vv30008Ethylene_signaling,vv60003AP2_EREBP
93,VIT_15s0046g00310,1529,0.7394,Transcription factor TINY,ERF023,VvERF015,vv30008Ethylene_signaling,vv60003AP2_EREBP
94,VIT_12s0059g00740,1516,0.7331,Germin1,,,,
95,VIT_18s0075g00400,1514,0.7303,Disease resistance protein (TIR-NBS-LRR class),,,,
96,VIT_13s0019g04090,1515,0.7287,Ubiquitin-conjugating enzyme E2 C,K06688,,vv24120Ubiquitin_mediated_proteolysis,
97,VIT_18s0001g04110,1498,0.7279,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
98,VIT_08s0040g01940,1492,0.7194,Zinc finger (C3HC4-type ring finger),ZFC3HC4_154,,vv60078Other_zf-C3HC4,
99,VIT_18s0001g05370,1487,0.7187,Unknown protein,,,,
100,VIT_19s0014g04880,1481,0.7175,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
101,VIT_05s0094g00740,1485,0.7170,Stearoyl-acyl-[acyl-carrier-protein] desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
102,VIT_04s0008g02760,1487,0.7146,Unknown protein,,,,
103,VIT_04s0044g00090,1473,0.7130,Unknown,,,,
104,VIT_18s0001g04480,1474,0.7128,Germacrene-D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
105,VIT_07s0104g01400,1467,0.7118,Glutaredoxin,,,,
106,VIT_18s0001g05410,1463,0.7085,No hit,,,,
107,VIT_15s0045g01520,1445,0.7021,Eceriferum 1 (CER1 protein) Sterol desaturase,,,,
108,VIT_13s0019g02100,1446,0.6979,No hit,,,,
109,VIT_05s0020g03260,1434,0.6944,Copper amine oxidase,E1_4_3_6,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10340Histidine_metabolism
110,VIT_13s0067g01190,1437,0.6939,Cellulase,E3_2_1_4,,vv40006Cell_wall,
111,VIT_18s0122g01460,1438,0.6920,CYP87A3,,,,
112,VIT_17s0053g00460,1423,0.6884,Pinoresinol-lariciresinol reductase,PLR,,vv10940Phenylpropanoid_biosynthesis,
113,VIT_00s0308g00020,1415,0.6882,Arginine decarboxylase [Vitis vinifera],E4_1_1_19,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10251Glutamate_metabolism
114,VIT_14s0060g01050,1416,0.6870,Pentatricopeptide (PPR) repeat-containing protein,,,,
115,VIT_00s0662g00030,1421,0.6868,Ethylene-responsive transcription factor related to APETALA2 4,RAP2_4_5,,vv30008Ethylene_signaling,vv60003AP2_EREBP
116,VIT_19s0014g04810<br>VIT_19s0014g04800,1421,0.6865,
117,VIT_07s0185g00020,1423,0.6864,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
118,VIT_01s0146g00190,1406,0.6842,TPD1 (tapetum determinant 1),,,,
119,VIT_02s0033g01060,1411,0.6810,Anthraniloyal-CoA: methanol anthraniloyal transferase,AMAT,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
120,VIT_14s0068g01020,1402,0.6796,Unknown protein,,,,
121,VIT_09s0054g01440,1410,0.6792,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
122,VIT_00s0357g00060<br>VIT_00s0357g00080<br>VIT_00s0556g00020<br>VIT_00s0895g00010,1398,0.6786,
123,VIT_18s0001g12990,1399,0.6781,Anthranilate N-benzoyltransferase protein 1,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
124,VIT_03s0038g01850,1407,0.6777,Proline-rich protein 4,,,,
125,VIT_13s0084g00090,1407,0.6774,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
126,VIT_16s0050g00140,1389,0.6723,Heavy-metal-associated domain-containing protein,,,,
127,VIT_18s0001g09980,1396,0.6712,Unknown protein,,,,
128,VIT_07s0104g00270,1376,0.6689,Isopentenyltransferase 5,E2_5_1_27,,vv10908Zeatin_biosynthesis,
129,VIT_14s0030g00920,1375,0.6678,Alcohol dehydrogenase,E1_1_1_1,,vv10010Glycolysis,vv10071Fatty_acid_metabolism
130,VIT_01s0011g00840,1370,0.6628,Ankyrin,K10380,,vv50108Accessory_factors_involved_in_transport,
131,VIT_07s0129g00470,1375,0.6623,Unknown protein,,,,
132,VIT_06s0004g02690,1375,0.6620,Glycosyl transferase family 2 protein,,,,
133,VIT_12s0059g00060<br>VIT_12s0059g00130<br>VIT_12s0059g00090,1371,0.6617,
134,VIT_09s0002g05360<br>VIT_09s0002g05400<br>VIT_09s0002g05490<br>VIT_09s0002g05590,1370,0.6606,
135,VIT_11s0016g01420,1370,0.6596,Mechanosensitive ion channel,MSCSREL,,vv50101Channels_and_pores,
136,VIT_02s0033g00270,1356,0.6538,Pinoresinol-lariciresinol reductase,PLR,,vv10940Phenylpropanoid_biosynthesis,
137,VIT_15s0048g00510,1347,0.6507,Pectinesterase family,E3_1_1_11,,vv40006Cell_wall,
138,VIT_06s0004g01000,1325,0.6429,Dirigent protein,,,,
139,VIT_00s0218g00100,1330,0.6410,Metal transporter Nramp6,NRAMP6,,vv50124Porters_cat_30_to_64,
140,VIT_03s0017g02310,1316,0.6357,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
141,VIT_00s2648g00010,1322,0.6356,FAD-dependent pyridine nucleotide-disulphide oxidoreductase,,,,
142,VIT_07s0005g04040,1312,0.6344,Leucine Rich Repeat receptor-like kinase,,,,
143,VIT_18s0089g00200,1301,0.6334,1 4-beta-mannan endohydrolase,E3_2_1_78,,vv10051Fructose_and_mannose_metabolism,
144,VIT_12s0134g00600,1309,0.6305,Anthocyanin 5-aromatic acyltransferase,E2_3_1_153,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
145,VIT_18s0041g01770,1291,0.6267,No hit,,,,
146,VIT_00s2745g00010,1288,0.6262,Receptor kinase RK20-1,,,,
147,VIT_12s0059g02720,1295,0.6247,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
148,VIT_08s0007g05630,1296,0.6243,No hit,,,,
149,VIT_01s0137g00160,1287,0.6188,B-keto acyl reductase,,,,
150,VIT_18s0041g02020,1275,0.6180,12-oxophytodienoate reductase 2,E1_3_1_42,,vv10592alpha-Linolenic_acid_metabolism,
151,VIT_00s0409g00030,1271,0.6176,Unknown,,,,
152,VIT_02s0025g02130,1287,0.6164,Unknown,,,,
153,VIT_04s0008g02850,1266,0.6107,Proteasome 20S beta subunit A (PBA1) (PRCD),K02738a,,vv23050Proteasome,
154,VIT_19s0090g00730,1263,0.6099,No hit,,,,
155,VIT_10s0116g00740,1251,0.6070,Serine carboxypeptidase-like 32,K01287,,,
156,VIT_02s0025g00600,1250,0.6007,Glycoside hydrolase  family 5,,,,
157,VIT_18s0001g11260,1231,0.6005,Nucleobase-ascorbate transporter 3 (NAT3),NAT3,,vv50124Porters_cat_30_to_64,
158,VIT_02s0033g00720,1226,0.5957,No hit,,,,
159,VIT_09s0054g01360,1228,0.5912,Cycloartenol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
160,VIT_07s0031g00800,1191,0.5821,Cyclin-dependent kinase inhibitor KIP-related protein 7,KRP7,,vv44110Cell_cycle,
161,VIT_18s0041g01780,1203,0.5806,Aspartic protease,E3_4_23_x,,,
162,VIT_12s0059g00150,1192,0.5798,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
163,VIT_12s0035g00530,1208,0.5794,Unknown protein,,,,
164,VIT_12s0134g00670,1178,0.5710,Anthocyanin 5-aromatic acyltransferase,E2_3_1_153,,vv10941Flavonoid_biosynthesis,vv10942Anthocyanin_biosynthesis
165,VIT_07s0151g00270,1171,0.5662,Chlorophyllase 1,E3_1_1_14,,vv10860Porphyrin_and_chlorophyll_metabolism,
166,VIT_18s0041g01100,1170,0.5647,F-box family protein,,,,
167,VIT_02s0025g04770,1160,0.5593,Unknown protein,,,,
168,VIT_06s0004g05090,1153,0.5589,Zinc finger (C3HC4-type ring finger),ZFC3HC4_169,,vv60078Other_zf-C3HC4,
169,VIT_05s0094g00560,1155,0.5561,Stearoyl-ACP desaturase,E1_14_19_2,,vv11040Biosynthesis_of_unsaturated_fatty_acids,
170,VIT_15s0048g01680,1140,0.5529,CYP704G7,,,,
171,VIT_14s0006g01670,1146,0.5528,CYP96A10,,,,
172,VIT_17s0000g08450,1140,0.5502,Carbonic anhydrase chloroplast,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
173,VIT_14s0128g00520,1134,0.5476,Alpha-L-fucosidase 2 precursor,E3_2_1_51,,vv10511N-Glycan_degradation,
174,VIT_12s0035g01720,1112,0.5406,Chloride channel protein (CLC-c),K05393_CLCC,,vv50124Porters_cat_30_to_64,
175,VIT_14s0006g01800,1106,0.5340,Copper-binding family protein,,,,
176,VIT_10s0116g01040,1109,0.5337,Stigma-specific Stig1,,,,
177,VIT_06s0061g01220,1103,0.5336,No hit,,,,
178,VIT_13s0067g00380,1101,0.5334,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
179,VIT_10s0003g00850,1092,0.5306,Zinc finger (C3HC4-type ring finger),ZFC3HC4_237,,vv60078Other_zf-C3HC4,
180,VIT_00s0286g00120,1097,0.5289,S-locus protein kinase,,,,
181,VIT_13s0047g00070,1087,0.5259,Pentatricopeptide (PPR) repeat,,,,
182,VIT_10s0003g04140,1070,0.5194,No hit,,,,
183,VIT_17s0000g02880,1069,0.5182,S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase,SAMTBSCMT,,vv10360Phenylalanine_metabolism,
184,VIT_06s0004g01480,1080,0.5163,Lipoxygenase LOX1,E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
185,VIT_18s0072g00460,1057,0.5104,Transcription elongation factor,,,,
186,VIT_19s0090g01670,1056,0.5094,Receptor-like kinase 902,,,,
187,VIT_16s0100g00230,1045,0.5070,Glucose-methanol-choline (GMC) oxidoreductase family protein,E1_1_99_1,,vv10260Glycine_serine_and_threonine_metabolism,
188,VIT_14s0081g00780,1040,0.5039,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
189,VIT_09s0054g01410,1052,0.5031,Beta-amyrin synthase,E5_4_99_BAS,,vv10900Terpenoid_biosynthesis,
190,VIT_11s0016g03250,1027,0.5007,Lachrymatory factor synthase,,,,
191,VIT_09s0018g01800,1026,0.4964,Acid phosphatase,E3_1_3_2,,vv10740Riboflavin_metabolism,
192,VIT_19s0014g03820,1021,0.4961,Myb domain protein 102,MYB102_2,MYB145,vv60044MYB,
193,VIT_00s0266g00070,1025,0.4937,Linalool synthase,E4_2_3_26,,vv10900Terpenoid_biosynthesis,
194,VIT_06s0004g01460<br>VIT_06s0004g01450,1019,0.4927,
195,VIT_01s0127g00390,1022,0.4911,Pentatricopeptide (PPR) repeat,,,,
196,VIT_13s0074g00780,1016,0.4906,Late embryogenic abundant protein,,,,
197,VIT_13s0067g00370,1016,0.4894,Pinene synthase,E4_2_3_14,,vv10902Monoterpenoid_biosynthesis,
198,VIT_07s0005g03870,1013,0.4877,Transcription termination factor mitochondrial mTERF,MTERF_22,,vv60085MTERF,
199,VIT_01s0026g02360,1001,0.4866,NAC domain-containing protein 9,NAC009_2,VvNAC27,vv60046NAC,
200,VIT_13s0106g00670,1008,0.4863,No hit,,,,
201,VIT_12s0028g04030,1005,0.4841,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
202,VIT_05s0029g00830,997,0.4823,Unknown protein,,,,
203,VIT_10s0003g03550,1000,0.4822,Lupeol synthase,E5_4_99_8,,vv10100Biosynthesis_of_steroids,
204,VIT_16s0039g01830,992,0.4772,No hit,,,,
205,VIT_19s0014g04900,981,0.4730,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
206,VIT_08s0040g00940,978,0.4729,Catalytic,,,,
207,VIT_05s0020g04850,970,0.4720,H1flk,,,,
208,VIT_04s0008g04510,973,0.4714,Potassium channel K+ rectifying channel 1,ATKC1,,vv50101Channels_and_pores,
209,VIT_03s0038g01860,977,0.4708,Proline-rich protein 4,,,,
210,VIT_18s0089g00860,970,0.4679,Ring-H2 finger protein ATL4E,,,,
211,VIT_06s0061g01360,968,0.4672,Unknown protein,,,,
212,VIT_18s0001g05790,970,0.4641,Unknown protein,,,,
213,VIT_08s0058g00850,966,0.4640,Gag-pol polyprotein,,,,
214,VIT_08s0056g01130,957,0.4634,Mini zinc finger 2 MIF2,MIF2_2,,vv60068Zf-HD,
215,VIT_16s0100g00250,952,0.4606,Mandelonitrile lyase-like protein,E4_1_2_10,,vv10460Cyanoamino_acid_metabolism,
216,VIT_09s0054g00880,950,0.4603,Lipase GDSL,,,,
217,VIT_16s0013g01000,956,0.4598,Ethylene-responsive transcription factor ERF105,ERF105_10,VvERF084,vv30008Ethylene_signaling,vv60003AP2_EREBP
218,VIT_00s0437g00060,942,0.4582,Receptor kinase RK20-1,,,,
219,VIT_14s0083g00360,940,0.4563,Unknown protein,,,,
220,VIT_16s0022g01070,925,0.4495,Chalcone synthase [Vitis vinifera],E2_3_1_74,,vv10941Flavonoid_biosynthesis,
221,VIT_18s0117g00590,922,0.4474,Laccase,E1_10_3_2,,vv11000Single_reactions,vv50109Incompletely_characterized_transport_systems
222,VIT_12s0059g02540,923,0.4465,CRK10 (cysteine-rich RLK10),,,,
223,VIT_09s0054g00740,921,0.4460,SAUR_C,SAURC,,vv30003Auxin_signaling,
224,VIT_08s0007g00960,916,0.4442,Wall-associated receptor kinase-like 20,,,,
225,VIT_11s0016g02310,915,0.4422,Thioredoxin 2,,,,
226,VIT_04s0008g03020,903,0.4377,Serine/threonine/tyrosine kinase DSK2,,,,
227,VIT_14s0066g01490,903,0.4375,UDP-glucoronosyl and UDP-glucosyl transferase,,,,
228,VIT_12s0035g00060,899,0.4354,DNA (cytosine-5)-methyltransferase,E2_1_1_37,,vv10271Methionine_metabolism,
229,VIT_06s0004g05270,898,0.4347,Zinc finger (C2H2 type) family,C2H2FAM_32,,vv60017C2H2,
230,VIT_00s0211g00070,898,0.4315,Glycine hydroxymethyltransferase,E2_1_2_1,,vv10260Glycine_serine_and_threonine_metabolism,vv10460Cyanoamino_acid_metabolism
231,VIT_18s0041g00020,887,0.4308,Wall-associated receptor kinase 2,,,,
232,VIT_18s0001g02450,893,0.4299,No hit,,,,
233,VIT_03s0063g01850,887,0.4285,AOS (allene oxide synthase),E4_2_1_92,,vv10592alpha-Linolenic_acid_metabolism,
234,VIT_14s0083g00450,880,0.4276,Protein kinase PKN/PRK1  effector,,,,
235,VIT_01s0011g06250,884,0.4275,Xyloglucan endotransglycosylase,E2_4_1_207,,vv40006Cell_wall,
236,VIT_00s0338g00050,882,0.4265,Vitamin K epoxide reductase,E1_1_4_1,,vv10100Biosynthesis_of_steroids,
237,VIT_06s0009g02280,882,0.4251,Ankyrin repeat,K10380,,vv50108Accessory_factors_involved_in_transport,
238,VIT_19s0014g01520,876,0.4228,4-methyl-5-thiazole monophosphate biosynthesis protein,K03152,,,
239,VIT_12s0035g00550,869,0.4216,Unknown protein,,,,
240,VIT_03s0063g02210,876,0.4216,Unknown protein,,,,
241,VIT_14s0081g00770,867,0.4215,R protein disease resistance protein,RPROT,,vv34627R_proteins_from_Plant-pathogen_interaction,
242,VIT_18s0001g03120,872,0.4208,Ethylene-responsive transcription factor ERF003,ERF003_6,,vv30008Ethylene_signaling,vv60003AP2_EREBP
243,VIT_17s0000g02930,866,0.4202,Glutathione S-transferase 25 GSTU7,E2_5_1_18_GSTU7,,vv10480Glutathione_metabolism,
244,VIT_11s0016g03050,874,0.4200,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
245,VIT_09s0002g01890,871,0.4198,Hydroxyproline-rich glycoprotein,HRGP,,vv40006Cell_wall,
246,VIT_00s0264g00130,859,0.4182,Ankyrin repeat protein  chloroplast precursor (AKRP),K10380,,vv50108Accessory_factors_involved_in_transport,
247,VIT_02s0109g00230,867,0.4158,Early-responsive to dehydration protein / ERD protein,,,,
248,VIT_13s0084g00480,852,0.4136,No hit,,,,
249,VIT_01s0010g01740,850,0.4122,Tobamovirus multiplication 1 homolog 3,,,,
250,VIT_06s0004g04000,851,0.4117,Beta-ketoacyl-CoA synthase,E2_3_1_41,,vv10061Fatty_acid_biosynthesis,
251,VIT_04s0023g00190,841,0.4079,No hit,,,,
252,VIT_08s0032g00760,842,0.4056,Translation initiation factor eIF-2 beta subunit,K03238,,vv23013RNA_transport,
253,VIT_16s0013g01120,837,0.4026,Ethylene-responsive transcription factor ERF105,ERF105_17,VvERF092,vv30008Ethylene_signaling,vv60003AP2_EREBP
254,VIT_19s0014g02070,830,0.4019,flavonol 3-O-glucosyltransferase,E2_4_1_91,,vv10941Flavonoid_biosynthesis,
255,VIT_08s0032g00790,834,0.4012,ABC transporter G member 4,K05680,,vv52010ABC_transporters,
256,VIT_18s0041g02380,831,0.4007,Disease resistance protein (TIR-NBS-LRR class),,,,
257,VIT_15s0048g01670,827,0.4003,CYP704G7,,,,
258,VIT_10s0003g00580,832,0.4000,ERF/AP2 transcription factor sub B-3  (ATERF-2),ERF1_5,VvERF075,vv30008Ethylene_signaling,vv30011Jasmonate_signaling
259,VIT_06s0061g00120,822,0.3990,Beta-1 3-glucanase [Vitis riparia],E3_2_1_6,,,
