Vv_m2,2000,1000,VIT_03s0063g01730
rank,node,Fabs,Frel,Functional-annotation,Name-EC-KeggID,Updated-name,Network1,Network2
61,VIT_15s0048g00950,1663,0.8065,Glutathione S-transferase Z2 GSTZ2,E2_5_1_18_GSTZ2,,vv10480Glutathione_metabolism,
62,VIT_01s0011g02600,1664,0.8054,No hit,,,,
63,VIT_17s0000g08110,1669,0.8051,Nodulin MtN3,,,,
64,VIT_18s0001g04080,1663,0.8026,Sesquiterpene synthase,E2_5_1_21,,vv10100Biosynthesis_of_steroids,vv10900Terpenoid_biosynthesis
65,VIT_15s0024g01100,1662,0.8010,Calmodulin-binding protein MPCBP,,,,
66,VIT_04s0008g07040,1649,0.8005,Peroxidase,E1_11_1_7,,vv10360Phenylalanine_metabolism,vv10680Methane_metabolism
67,VIT_14s0108g01200,1637,0.7954,Vesicle transport v-SNARE 13,K08493,,vv24130SNARE_interactions_in_vesicular_transport,
68,VIT_18s0117g00100,1616,0.7826,No hit,,,,
69,VIT_12s0059g02310,1617,0.7804,PDF2 (protodermal factor2),PDF2_4,VvHB44,vv60034HB,
70,VIT_18s0001g11110,1615,0.7787,Serine carboxypeptidase,,,,
71,VIT_18s0001g04090<br>VIT_18s0001g04050<br>VIT_18s0001g04170,1594,0.7738,
72,VIT_17s0000g06550,1598,0.7709,Exonuclease,E3_1_13_1,,,
73,VIT_13s0064g01090,1594,0.7682,Zinc finger (CCCH-type) family protein,CCCHFAM_34,,vv60018C3H,
74,VIT_15s0024g00780,1590,0.7681,No hit,,,,
75,VIT_09s0002g08650,1579,0.7646,Nodulin,,,,
76,VIT_17s0000g06200,1580,0.7625,Mini zinc finger 1 MIF1,MIF1_2,,vv60068Zf-HD,
77,VIT_19s0027g00710,1561,0.7581,Ribosomal protein L27 (RPL27C) 60S,K02901,,vv23010Ribosome,
78,VIT_19s0014g00970,1557,0.7573,Unknown protein,,,,
79,VIT_11s0016g01580,1565,0.7535,DNA binding,,,,
80,VIT_03s0038g03090,1547,0.7470,Catechol O-methyltransferase,E2_1_1_6,,vv10350Tyrosine_metabolism,
81,VIT_05s0049g01470,1543,0.7433,Unknown protein,,,,
82,VIT_11s0016g03500,1528,0.7410,Unknown protein,,,,
83,VIT_12s0035g01110,1538,0.7394,No hit,,,,
84,VIT_18s0089g01010,1517,0.7343,Nitrate transporter NTL1,POT,,vv50122Porters_cat_7_to_17,
85,VIT_18s0076g00320,1512,0.7329,Nodulin,,,,
86,VIT_02s0025g03180,1518,0.7319,Nodulin MtN21 family,MTN21,,vv50122Porters_cat_7_to_17,
87,VIT_02s0012g02030,1507,0.7308,Homeobox-7,VVHB7_1,VvHB09,vv60034HB,
88,VIT_16s0013g00180,1489,0.7159,Pectinesterase PPME1,E3_1_1_11,,vv40006Cell_wall,
89,VIT_13s0067g02120,1482,0.7156,Arogenate dehydrogenase,E1_3_1_43,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
90,VIT_18s0041g01280,1455,0.7070,Adenylate kinase  chloroplast,E2_7_4_3,,vv10230Purine_metabolism,
91,VIT_06s0061g01550,1454,0.7034,No hit,,,,
92,VIT_01s0010g01490,1448,0.7012,Lysine histidine transporter 1,LHT1,,vv50123Porters_cat_18_to_29,
93,VIT_00s1405g00010,1443,0.6968,WD40,,,,
94,VIT_14s0066g01860,1435,0.6949,Zinc finger protein 5,ZFP5_2,,vv60017C2H2,
95,VIT_02s0087g00240,1437,0.6935,Unknown protein,,,,
96,VIT_11s0149g00050,1425,0.6911,Hexose transporter 7,VVHT7,,vv50121Porters_cat_1_to_6,
97,VIT_01s0011g05410,1410,0.6828,Invertase/pectin methylesterase inhibitor,PMEI,,vv40006Cell_wall,
98,VIT_01s0011g05100,1408,0.6822,Bet v I allergen family,,,,
99,VIT_00s0324g00030,1402,0.6796,Unknown,,,,
100,VIT_04s0044g01260,1398,0.6790,SEU3B protein,SEUSS,,vv30009Flower_development,
101,VIT_04s0044g00100,1389,0.6753,Unknown protein,,,,
102,VIT_00s1232g00020,1400,0.6734,Ribosomal protein L12,K02869,,vv23010Ribosome,
103,VIT_00s0204g00130,1402,0.6724,Unknown,,,,
104,VIT_07s0005g01380,1380,0.6676,Histidine kinase homolog CKI1,CKI1,,vv30007Cytokinin_signaling,
105,VIT_01s0010g02520,1387,0.6675,Lysine histidine transporter 1,LHT1,,vv50123Porters_cat_18_to_29,
106,VIT_11s0078g00050,1380,0.6663,No hit,,,,
107,VIT_04s0008g05720,1384,0.6660,Exostosin family protein,K02366,,vv11030Glycan_structures-biosynthesis1,
108,VIT_19s0085g00270,1352,0.6573,Unknown protein,,,,
109,VIT_01s0026g01250,1356,0.6563,Unknown protein,,,,
110,VIT_00s0941g00020,1342,0.6518,Constans interacting protein 6,CIP6,,vv30009Flower_development,
111,VIT_07s0031g02740,1333,0.6461,Auxin-responsive SAUR12,SAUR12,,vv30003Auxin_signaling,
112,VIT_17s0000g04450,1332,0.6447,Phospholipid-transporting ATPase,K01530,,vv50131Primary_active_transporter_cat_A2_to_A4,
113,VIT_14s0068g01290,1316,0.6391,Transcriptional factor B3,TFB3_5,,vv60001ABI3VP1,
114,VIT_02s0087g00200,1326,0.6387,Aspartic proteinase nepenthesin-1 precursor,E3_4_23_12,,,
115,VIT_03s0017g01130,1298,0.6338,Cis-zeatin O-beta-D-glucosyltransferase,E2_4_1_215,,vv10908Zeatin_biosynthesis,
116,VIT_15s0024g00130,1304,0.6327,Unknown,,,,
117,VIT_00s1688g00010,1281,0.6191,Unknown,,,,
118,VIT_13s0067g03370,1277,0.6187,Unknown protein,,,,
119,VIT_04s0023g01730,1271,0.6161,Unknown protein,,,,
120,VIT_04s0008g05920,1267,0.6159,Golgi SNARE 11 protein,K08495,,vv24130SNARE_interactions_in_vesicular_transport,
121,VIT_03s0091g00880,1266,0.6125,Endoxylanase,E3_2_1_136,,vv40006Cell_wall,
122,VIT_14s0108g00630,1267,0.6118,Amino acid permease,AAPREL,,vv50123Porters_cat_18_to_29,
123,VIT_11s0037g00450,1256,0.6074,No hit,,,,
124,VIT_15s0021g01870,1255,0.6057,Actin-related protein 2/3 complex subunit 5,K05754,,vv44810Regulation_of_actin_cytoskeleton,
125,VIT_19s0014g04920,1243,0.6008,(-)-germacrene D synthase,E4_2_3_22,,vv10900Terpenoid_biosynthesis,
126,VIT_18s0089g00970,1240,0.5979,No hit,,,,
127,VIT_18s0001g03700,1231,0.5979,Unknown protein,,,,
128,VIT_03s0038g02020,1237,0.5939,Amidase,E3_5_1_4,,vv10220Urea_cycle_and_metabolism_of_amino_groups,vv10360Phenylalanine_metabolism
129,VIT_02s0087g00370,1219,0.5912,Anthranilate N-hydroxycinnamoyl/benzoyltransferase,E2_3_1_144,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
130,VIT_10s0003g02620,1225,0.5909,AWPM19,AWPM19,,vv30001ABA_signaling,
131,VIT_00s1309g00010,1226,0.5908,Monocopper oxidase SKS11 (SKU5 Similar 11),SKS11,,vv50109Incompletely_characterized_transport_systems,
132,VIT_11s0016g03420,1220,0.5902,Ring-H2 finger protein ATL4J,VVL4J,,vv60078Other_zf-C3HC4,
133,VIT_17s0000g02500,1217,0.5879,RAB GTPase RABA6B,K07976,,,
134,VIT_01s0011g06060,1207,0.5871,PLATZ transcription factor,PLATZFAM_2,,vv60049PLATZ,
135,VIT_17s0000g04070,1211,0.5856,Unknown,,,,
136,VIT_11s0016g02210,1211,0.5847,GATA transcription factor 24,GAT24,,vv60016C2C2-GATA,
137,VIT_17s0000g06300,1203,0.5831,No hit,,,,
138,VIT_14s0068g01520,1211,0.5819,Double-stranded RNA-binding (DsRBD) domain-containing protein,,,,
139,VIT_01s0011g05590,1201,0.5796,Erwinia induced protein 2,,,,
140,VIT_18s0001g07130,1187,0.5773,GEM-like 1,,,,
141,VIT_07s0129g00140,1188,0.5753,Adenylylsulfate kinase,E2_7_1_25,,vv10230Purine_metabolism,vv10450Selenoamino_acid_metabolism
142,VIT_09s0002g04170,1184,0.5748,Acyl-CoA synthetases (Acyl-activating enzyme 13),E6_2_1_3,,vv10071Fatty_acid_metabolism,vv50104Group_translocators
143,VIT_07s0005g02490,1190,0.5738,CYP709B2,,,,
144,VIT_18s0122g00590,1176,0.5676,DNA-binding protein,,,,
145,VIT_07s0005g04850,1165,0.5650,Alpha-expansin 19,EXPA19,,vv30003Auxin_signaling,
146,VIT_10s0042g00090,1167,0.5627,Isoprenylcysteine carboxyl methyltransferase family,E2_1_1_100,,vv10271Methionine_metabolism,
147,VIT_14s0030g02300,1160,0.5626,CRSP complex subunit 2,,,,
148,VIT_03s0038g02720,1162,0.5605,Proteasome 26S regulatory subunit (RPN2),K03032,,vv23050Proteasome,
149,VIT_18s0001g00190,1154,0.5591,Cell division protease FtsH,K03798,,vv50133Primary_active_transporter_cat_A9_to_A18,
150,VIT_19s0090g00230,1151,0.5568,Calcineurin phosphoesterase,,,,
151,VIT_04s0008g00490,1144,0.5561,Profilin 5 (PRO5) (PRF3),K05759,,vv44810Regulation_of_actin_cytoskeleton,
152,VIT_08s0058g01260,1141,0.5547,No hit,,,,
153,VIT_04s0008g03600,1147,0.5509,Tocopherol cyclase,K09834,,vv10100Biosynthesis_of_steroids,
154,VIT_10s0003g02450,1138,0.5487,flavonol synthase,E1_14_11_23,,vv10941Flavonoid_biosynthesis,
155,VIT_03s0088g00940,1130,0.5477,Pathogenesis-related protein 1 precursor (PRP 1),PRP1,,vv30011Jasmonate_signaling,vv34626Plant-pathogen_interaction
156,VIT_16s0050g02420,1124,0.5401,Myosin heavy chain,K10352,,vv44810Regulation_of_actin_cytoskeleton,
157,VIT_00s0187g00040,1124,0.5399,Cystatin,,,,
158,VIT_11s0016g04930,1120,0.5392,Binding / zinc ion binding,,,,
159,VIT_05s0102g00370,1114,0.5384,Receptor protein kinase (ACR4),,,,
160,VIT_00s0988g00020<br>VIT_00s1328g00010,1107,0.5374,
161,VIT_08s0007g05720,1100,0.5291,No hit,,,,
162,VIT_19s0014g01110,1092,0.5270,Curculin (mannose-binding) lectin,,,,
163,VIT_13s0084g00650,1093,0.5262,Protein arginine N-methyltransferase 3,K00599,,vv10340Histidine_metabolism,vv10350Tyrosine_metabolism
164,VIT_07s0141g00660,1080,0.5258,Signal recognition particle subunit 9 SRP9,K03109,,vv23060Protein_export,vv50132Primary_active_transporter_cat_A5_to_A8
165,VIT_00s0214g00120,1085,0.5229,F-box family protein,,,,
166,VIT_15s0046g03190,1083,0.5227,Myb domain protein 17,MYB17_2,MYB17A,vv60044MYB,
167,VIT_13s0067g02420,1090,0.5220,No hit,,,,
168,VIT_17s0000g03380,1080,0.5220,Calmodulin binding protein,K02183,,vv34020Calcium_signaling_pathway,vv34626Plant-pathogen_interaction
169,VIT_04s0023g02800,1081,0.5215,Glutaredoxin,,,,
170,VIT_14s0083g00220,1076,0.5206,Zinc finger CCHC domain-containing protein 8,K13128,,,
171,VIT_12s0034g02270,1076,0.5176,Cc-nbs-lrr resistance protein,,,,
172,VIT_01s0011g01790,1064,0.5168,Galactose-binding like,,,,
173,VIT_03s0038g02770,1062,0.5116,Programmed cell death 6,,,,
174,VIT_08s0058g00820,1061,0.5108,ALPHA-SNAP2 (alpha-soluble nsf attachment protein),ASNAP2,,vv24130SNARE_interactions_in_vesicular_transport,
175,VIT_13s0074g00740,1049,0.5082,Histidine-containing phosphotransfer protein,AHP5,,vv30007Cytokinin_signaling,
176,VIT_13s0106g00440,1041,0.5063,Carboxylic ester hydrolase,E3_1_1_1,,,
177,VIT_13s0073g00140,1035,0.5015,Ovate family protein 13 OFP13,OFP13_2,,vv60086OFP,
178,VIT_19s0085g01020,1031,0.4964,EMB1135,EMB1135_2,,vv60048PHD,
179,VIT_06s0061g01440,1020,0.4964,Unknown protein,,,,
180,VIT_13s0019g00690,1017,0.4944,Carnitine racemase,,,,
181,VIT_07s0031g03180,1022,0.4925,No hit,,,,
182,VIT_18s0001g08750,1012,0.4913,Unknown,,,,
183,VIT_09s0002g02090,1016,0.4901,Unknown protein,,,,
184,VIT_14s0066g01740,1006,0.4869,Unknown protein,,,,
185,VIT_15s0024g01750,1006,0.4862,Protein kinase,,,,
186,VIT_00s0252g00110,1009,0.4858,Carbonic anhydrase,E4_2_1_1,,vv10910Nitrogen_metabolism,vv50124Porters_cat_30_to_64
187,VIT_09s0002g03520,991,0.4813,Arabidopsis histidine phosphotransfer AHP4,AHP4,,vv30007Cytokinin_signaling,
188,VIT_06s0004g01460<br>VIT_06s0004g01450,994,0.4809,
189,VIT_10s0116g01870,974,0.4724,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
190,VIT_15s0048g01000,982,0.4714,2'-hydroxy isoflavone/dihydroflavonol reductase,E1_3_1_45,,vv10943Isoflavonoid_biosynthesis,
191,VIT_08s0007g08960,969,0.4711,Ca2+-transporting ATPase type 2 isoform 4,K01537,,vv34020Calcium_signaling_pathway,vv50131Primary_active_transporter_cat_A2_to_A4
192,VIT_12s0059g02240,974,0.4710,Unknown,,,,
193,VIT_12s0028g01570,969,0.4690,Zinc finger (C3HC4-type ring finger),ZFC3HC4_12,,vv60078Other_zf-C3HC4,
194,VIT_04s0023g03760,964,0.4686,Unknown protein,,,,
195,VIT_12s0057g01210,968,0.4672,Nitrate-responsive NOI protein,,,,
196,VIT_04s0044g01650,966,0.4667,GA 20-oxidase 2,E1_14_11_12,,vv10904Diterpenoid_biosynthesis,
197,VIT_10s0116g00010,960,0.4638,Derlin-2,K13989,,vv24141Protein_processing_in_endoplasmic_reticulum,vv50133Primary_active_transporter_cat_A9_to_A18
198,VIT_09s0002g07140,951,0.4614,Unknown,,,,
199,VIT_04s0023g02300,958,0.4606,No hit,,,,
200,VIT_17s0000g00610,949,0.4591,Ubiquitin-conjugating enzyme 26 UBC27,K04649,,vv24120Ubiquitin_mediated_proteolysis,
201,VIT_12s0028g00250,957,0.4583,Isoprenylcysteine carboxyl methyltransferase,E2_1_1_100,,vv10271Methionine_metabolism,
202,VIT_18s0122g00160,940,0.4552,Pitrilysin,E3_4_24_55,,,
203,VIT_03s0063g01980,937,0.4522,PDV2 (plastid division2),PDV2,,vv44110Cell_cycle,
204,VIT_18s0001g15090,934,0.4516,RAB GTPase RAB18,K07976,,,
205,VIT_11s0016g00370,932,0.4507,ARID/BRIGHT DNA-binding domain-containing protein,ARID_1,,vv60005ARID,
206,VIT_10s0116g01880,919,0.4459,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
207,VIT_01s0011g05250,926,0.4450,Senescence-associated protein,,,,
208,VIT_07s0031g00750,914,0.4422,MATE efflux family protein,MATE,,vv50125Porters_cat_66_to_94,
209,VIT_12s0028g01870,925,0.4419,Receptor kinase TRKa,,,,
210,VIT_05s0049g01930,914,0.4403,RNA-binding protein cp29,CP29,,vv50133Primary_active_transporter_cat_A9_to_A18,
211,VIT_06s0004g01500,893,0.4352,Lipoxygenase (LOX2),E1_13_11_12,,vv10592alpha-Linolenic_acid_metabolism,
212,VIT_19s0015g00700,895,0.4324,Emp24/gp25L/p24,EMP24,,vv50110Protein_coat,
213,VIT_01s0026g01900,901,0.4309,No hit,,,,
214,VIT_08s0007g00070,889,0.4297,RNA recognition motif (RRM)-containing protein,,,,
215,VIT_05s0094g00860,870,0.4236,Syntaxin 61,,,,
216,VIT_06s0004g06890,879,0.4232,Potassium transporter (KUP1),KUP1,,vv50125Porters_cat_66_to_94,
217,VIT_04s0008g01410,866,0.4206,Ran-binding protein 1 RanBP1,RANBP1,,vv50109Incompletely_characterized_transport_systems,
218,VIT_14s0068g00690,866,0.4204,OTU cysteine protease,,,,
219,VIT_03s0091g00900,871,0.4196,Endoxylanase,E3_2_1_136,,vv40006Cell_wall,
220,VIT_11s0149g00200,868,0.4191,Unknown protein,,,,
221,VIT_09s0018g01180,858,0.4179,TTL (transthyretin-like protein),TTRL,,vv50109Incompletely_characterized_transport_systems,
222,VIT_01s0011g00060,863,0.4179,No hit,,,,
223,VIT_00s0214g00070,857,0.4150,ABC transporter C member 9,K05033,,vv52010ABC_transporters,
224,VIT_05s0102g00460,858,0.4147,RPD1 (root primordium defective 1),,,,
225,VIT_02s0025g03930,853,0.4123,Transcription initiation factor TFIIE beta subunit,K03137,,vv23022Basal_transcription_factors,
226,VIT_14s0068g01840,847,0.4116,Unknown protein,,,,
227,VIT_13s0067g01440,849,0.4107,Pentatricopeptide (PPR) repeat-containing protein,,,,
228,VIT_16s0039g02210,843,0.4084,ER lumen protein retaining receptor,,,,
229,VIT_01s0127g00910,844,0.4077,AERO1 (arabidopsis endoplasmic reticulum oxidoreductins 1),,,,
230,VIT_10s0003g01610,839,0.4057,Ras protein Rab11B,YPT31,,vv50110Protein_coat,
231,VIT_08s0007g01020,836,0.4027,Aldo-keto reductase,E1_1_1_21,,vv10040Pentose_glucuronate_interconversion,vv10051Fructose_and_mannose_metabolism
232,VIT_04s0023g03280,831,0.4014,Zinc finger (Ran-binding),ZFRANBPDOM_3,,vv60080Other_zf,
233,VIT_16s0098g00310,825,0.4003,Unknown protein,,,,
234,VIT_04s0008g00700,832,0.4000,No hit,,,,
235,VIT_05s0020g01130,826,0.3994,DEAD/DEAH box helicase,DEADBOX,,vv23040Spliceosome,vv50133Primary_active_transporter_cat_A9_to_A18
236,VIT_12s0034g02600,821,0.3982,Leucine Rich Repeat receptor-like kinase,,,,
237,VIT_07s0095g00790,820,0.3969,Homeodomain GLABROUS12,HDG12_1,,vv60034HB,
238,VIT_12s0059g01370,821,0.3968,Zinc finger (C3HC4-type ring finger),ZFC3HC4_3,,vv60078Other_zf-C3HC4,
239,VIT_14s0068g01510,818,0.3956,Import inner membrane translocase subunit Tim8  Mitochondrial,TIM8,,vv50132Primary_active_transporter_cat_A5_to_A8,
240,VIT_18s0001g10130,819,0.3939,Zinc finger (C2H2 type) family,C2H2FAM_11,VvERF006,vv60017C2H2,
241,VIT_13s0067g00400,815,0.3922,Anthranilate synthase alpha 1,E4_1_3_27,,vv10400Phenylalanine_tyrosine_and_tryptophan_biosynthesis,
242,VIT_17s0000g05260,809,0.3918,Unknown protein,,,,
243,VIT_18s0166g00260,800,0.3910,No hit,,,,
244,VIT_16s0039g02520,811,0.3908,Unknown protein,,,,
245,VIT_05s0062g01280,805,0.3881,Cyclo-DOPA 5-O-glucosyltransferase,CD5OGT,,vv10350Tyrosine_metabolism,
246,VIT_04s0023g00700,811,0.3880,Serine carboxypeptidase S10,,,,
247,VIT_12s0028g00210,794,0.3858,Prenylcysteine alpha-carboxyl methyltransferase,E2_1_1_100,,vv10271Methionine_metabolism,
248,VIT_00s0340g00090,793,0.3838,Lateral organ boundaries Domain 6,LBD6_1,,vv60007AS2,
249,VIT_12s0028g03590,787,0.3815,Unknown protein,,,,
250,VIT_17s0000g06540,787,0.3798,Exonuclease,E3_1_13_1,,,
251,VIT_18s0001g12580,784,0.3797,Zinc finger homeobox 33,ZFHB33_2,,vv60068Zf-HD,
252,VIT_08s0040g03360,782,0.3792,Cofilin,K05765,,vv44810Regulation_of_actin_cytoskeleton,
253,VIT_14s0066g00150,785,0.3789,GATA transcription factor 6,GATA6,,vv60016C2C2-GATA,
254,VIT_03s0017g01010,787,0.3769,Peptidase C14  caspase catalytic subunit p20,E3_4_22_36,,,
255,VIT_06s0004g05480,777,0.3768,Translation initiation factor eIF-3 subunit 3,K03247,,vv23013RNA_transport,
256,VIT_15s0046g03720,780,0.3763,Unknown,,,,
257,VIT_17s0000g08130,771,0.3734,Nodulin MtN3,,,,
258,VIT_04s0044g00620,768,0.3726,Scarecrow gene regulator-like,SCLF_1,,vv60032GRAS,
259,VIT_14s0066g01060,769,0.3711,Polygalacturonase GH28,E3_2_1_15,,vv40006Cell_wall,
260,VIT_12s0055g00390,764,0.3709,COP9 signalosome complex subunit 8,,,,
261,VIT_17s0000g07870,766,0.3702,Ribosomal protein L29,K02904,,vv23010Ribosome,
262,VIT_15s0046g00140,763,0.3677,ORMDL protein,,,,
263,VIT_19s0014g02680,761,0.3669,Ribosomal protein S2,K02967,,vv23010Ribosome,
264,VIT_14s0083g00180,756,0.3657,Cytochrome B561,K08360,,vv50105Transport_electron_carriers,
265,VIT_06s0004g00680,763,0.3645,Unknown protein,,,,
266,VIT_13s0019g04180,763,0.3642,Aminodeoxychorismate synthase/glutamine amidotransferase,E6_3_5_8,,vv10790Folate_biosynthesis,
267,VIT_13s0019g02090,751,0.3623,Thylakoid lumenal 15 kDa protein 1,,,,
268,VIT_13s0019g00550,741,0.3588,Cofilin,K05765,,vv44810Regulation_of_actin_cytoskeleton,
269,VIT_01s0011g04710,739,0.3568,Copper-binding family protein,,,,
270,VIT_12s0034g01770,733,0.3533,Unknown,,,,
271,VIT_08s0007g04330,727,0.3531,CHUP1 (chloroplast unusual positioning 1),CHUP1,,vv44810Regulation_of_actin_cytoskeleton,
272,VIT_13s0101g00250,728,0.3529,Cinnamyl alcohol dehydrogenase,E1_1_1_195,,vv10940Phenylpropanoid_biosynthesis,
273,VIT_10s0003g02760,727,0.3515,Zeta-cop  subunit of COP-I complex,COPZ1,,vv50110Protein_coat,
274,VIT_00s0229g00050,720,0.3495,C2H2 zinc-finger protein ZPT3-3,ZPT3,,vv60017C2H2,
275,VIT_07s0005g00900,723,0.3483,No hit,,,,
276,VIT_16s0039g01860,716,0.3441,RNA recognition motif (RRM)-containing protein,,,,
277,VIT_09s0018g02100,705,0.3399,Anthocyaninless2 (ANL2),ANL2_2,,vv60034HB,
278,VIT_13s0156g00300,690,0.3345,No hit,,,,
279,VIT_15s0024g00770,691,0.3343,No hit,,,,
280,VIT_03s0063g01370,689,0.3329,Leucine-rich repeat family protein / extensin,EXTENSIN,,vv40006Cell_wall,
281,VIT_18s0001g09700,684,0.3325,F-box protein GID2,,,,
282,VIT_06s0061g00260,678,0.3267,ABC transporter G member 7,ABCG7,,vv52010ABC_transporters,
283,VIT_06s0004g05860,673,0.3254,Unknown protein,,,,
